channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,9,2.0,fit,1256,sim,clean,wiener,9.657511710228581e-05,9.910206107214337e-05,6.747002620281118e-07,0.62684,0.0025405238504084015,50000,1.0261655801792213
34,23,20.0,fit,1273,sim,clean,wiener,6.796560506964526e-05,6.716929276012033e-05,5.668715740241455e-07,0.74708,0.002134504512563667,50000,0.9882835986127256
34,29,40.0,fit,1264,sim,clean,wiener,6.311160983865928e-05,6.299444979717119e-05,5.548893066781151e-07,0.7628,0.0020893863501917492,50000,0.9981436055618356
71,3,1.0,fit,1264,sim,clean,wiener,6.799598191576634e-05,6.90230080197504e-05,5.887581057415131e-07,0.7401,0.0022169163018574078,50000,1.0151042175588603
71,1,0.6,fit,1264,sim,clean,wiener,0.00013958040488298,0.00014257672984025857,7.900377369968638e-07,0.46314,0.002974816857977721,50000,1.021466659018439
71,11,3.0,fit,1256,sim,clean,wiener,8.455989516226337e-05,8.667313927405055e-05,6.338015922854312e-07,0.67364,0.002386523545711725,50000,1.0249910919086647
34,21,10.0,fit,1274,sim,clean,wiener,7.773303537381871e-05,7.7282398359936e-05,6.076494834338306e-07,0.709,0.00228805010496301,50000,0.994202760618885
34,27,30.0,fit,1265,sim,clean,wiener,6.310364759082243e-05,6.321753300893185e-05,5.567757310327801e-07,0.76196,0.0020964895133810026,50000,1.001804735898119
34,25,26.0,fit,1273,sim,clean,wiener,6.564503326482636e-05,6.489065709713664e-05,5.593877766821833e-07,0.75566,0.0021063249390420465,50000,0.9885082521834303
71,7,1.8,fit,1257,sim,clean,wiener,9.558337402007882e-05,9.662158821756672e-05,6.741458039297742e-07,0.63618,0.0025384360877348778,50000,1.0108618701540062
34,19,8.0,fit,1274,sim,clean,wiener,8.141608945771297e-05,8.123946961616639e-05,6.243883935406929e-07,0.6941,0.0023510789827471926,50000,0.9978306518684084
71,5,1.4,fit,1258,sim,clean,wiener,9.92573103012812e-05,0.0001003077727166592,6.930483514426281e-07,0.6223,0.0026096119498066235,50000,1.0105832246732203
34,23,20.0,fit,1274,sim,clean,wiener,6.796560506964526e-05,6.744549102230015e-05,5.720664804308631e-07,0.74604,0.002154065470769365,50000,0.9923473932614572
71,9,2.0,fit,1257,sim,clean,wiener,9.657511710228581e-05,9.800257952846592e-05,6.752070662024758e-07,0.63098,0.002542432176468018,50000,1.0147808511033773
34,29,40.0,fit,1265,sim,clean,wiener,6.311160983865928e-05,6.316441795851266e-05,5.576625390188643e-07,0.76216,0.002099828710008268,50000,1.0008367417657127
71,3,1.0,fit,1265,sim,clean,wiener,6.799598191576634e-05,6.900707350462463e-05,5.903216101780907e-07,0.74016,0.002222803538805271,50000,1.0148698726067495
71,1,0.6,fit,1265,sim,clean,wiener,0.00013958040488298,0.0001412647880949043,7.849764713249614e-07,0.46808,0.0029557591120772373,50000,1.0120674761857615
34,21,10.0,fit,1275,sim,clean,wiener,7.773303537381871e-05,7.801007455067903e-05,6.107885697574763e-07,0.70626,0.0022998700554247757,50000,1.0035639824886298
