channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,1,0.6,fit,root,clean,optimum,0.00011883397666815119,0.00010861496660222208,7.039724441173024e-07,0.59102,0.0026507456495337557,50000,0.9140059909425895
31,9,2.0,fit,root,clean,optimum,8.692011595370122e-05,7.81587966918528e-05,6.135147973094272e-07,0.7057,0.0023101354228881772,50000,0.8992026280025303
31,7,1.8,fit,root,clean,optimum,8.88780691046742e-05,7.94866729523328e-05,6.153058943704867e-07,0.7007,0.002316879639628719,50000,0.8943339313404651
31,15,5.0,fit,root,clean,optimum,7.011412187983068e-05,7.487628657594623e-05,6.039390329092249e-07,0.71806,0.002274078733401384,50000,1.067920193085745
31,17,6.0,fit,root,clean,optimum,6.811606464358008e-05,7.032432675502081e-05,5.854472071538356e-07,0.7352,0.0022044494075909166,50000,1.0324191088107564
31,21,10.0,fit,root,clean,optimum,6.203678157089832e-05,6.497564117780736e-05,5.651001732313677e-07,0.75534,0.0021278344603701837,50000,1.0473728573999344
31,19,8.0,fit,root,clean,optimum,6.452198432614494e-05,6.535806954082559e-05,5.677487383989302e-07,0.7539,0.002137807397029979,50000,1.012958144784488
34,1,0.6,fit,root,clean,optimum,0.00019702237188769277,0.000208078210017216,7.342727040039316e-07,0.2165,0.0027648385842010126,50000,1.05611463319417
34,13,4.0,fit,root,clean,optimum,0.00010466237064721783,0.00010489691307287808,6.949273107944638e-07,0.60502,0.002616687004191422,50000,1.0022409431795771
34,3,1.0,fit,root,clean,optimum,0.0001736492329364295,0.00017880119422615295,8.110677919326665e-07,0.32674,0.003054003660098126,50000,1.0296687823067407
34,7,1.8,fit,root,clean,optimum,0.00014043030756410934,0.00014230584308312064,7.696165616672626e-07,0.46416,0.0028979227378801925,50000,1.0133556320679216
34,5,1.4,fit,root,clean,optimum,0.0001534366473203556,0.0001566469066963046,7.983154386245635e-07,0.41016,0.003005985807502835,50000,1.0209223769680422
34,15,5.0,fit,root,clean,optimum,9.835699060353086e-05,9.846999197215487e-05,6.761418777173859e-07,0.62922,0.0025459521261151793,50000,1.0011488900578456
34,9,2.0,fit,root,clean,optimum,0.00013473736367883914,0.0001339774031773901,7.655337075299455e-07,0.49552,0.0028825491136245662,50000,0.9943596899872519
34,11,3.0,fit,root,clean,optimum,0.00011734005002431397,0.0001180747570818816,7.238379753376676e-07,0.5554,0.0027255475411391687,50000,1.0062613494490193
31,3,1.0,fit,root,clean,optimum,0.00010291603441514519,8.513811431693568e-05,6.291260580653176e-07,0.67942,0.002368918237298336,50000,0.8272580147569959
31,5,1.4,fit,root,clean,optimum,9.477002961206913e-05,7.674062484566016e-05,6.034372194603928e-07,0.71104,0.0022721891994750424,50000,0.8097562611280128
31,13,4.0,fit,root,clean,optimum,7.317422900498281e-05,7.842968344899072e-05,6.183866040418053e-07,0.70468,0.0023284797779962994,50000,1.0718211112774423
31,11,3.0,fit,root,clean,optimum,7.853653382128264e-05,7.439825112217342e-05,6.009066652313198e-07,0.71986,0.0022626606225120117,50000,0.9473075459565573
34,29,40.0,fit,root,clean,optimum,6.634186450145811e-05,6.683466794247935e-05,5.650947145578274e-07,0.74834,0.0021278139062202877,50000,1.0074282422528298
31,25,26.0,fit,root,clean,optimum,5.530554394670898e-05,5.8160980209023994e-05,5.375201563082126e-07,0.781,0.002023984358730497,50000,1.0516301994076116
31,23,20.0,fit,root,clean,optimum,5.613572304770969e-05,5.691277652417281e-05,5.33118227687632e-07,0.7857,0.0020074092878764197,50000,1.0138424061235072
71,1,0.6,fit,root,clean,optimum,0.0001391232008983446,0.00014750580651916033,7.942689776930316e-07,0.44458,0.0029907492186279456,50000,1.0602531106723225
31,29,40.0,fit,root,clean,optimum,5.410872549414752e-05,5.6817169433418245e-05,5.337901836226256e-07,0.78606,0.0020099394782073722,50000,1.0500555855739695
31,27,30.0,fit,root,clean,optimum,5.5069933435047814e-05,5.9414495398917124e-05,5.442319013210308e-07,0.77628,0.002049256837848363,50000,1.078891723539007
34,25,26.0,fit,root,clean,optimum,6.886837834277275e-05,6.947448594831362e-05,5.762079514192825e-07,0.7384,0.0021696598115663094,50000,1.0088009565511205
34,21,10.0,fit,root,clean,optimum,8.212904305900046e-05,8.234426266488576e-05,6.225154502691545e-07,0.68994,0.002344026581377876,50000,1.0026205054615174
34,19,8.0,fit,root,clean,optimum,8.638918598636183e-05,8.5913594053056e-05,6.321998542623448e-07,0.6765,0.0023804923435931354,50000,0.994494774688803
34,23,20.0,fit,root,clean,optimum,7.08942242988595e-05,7.118479057181182e-05,5.828785840002411e-07,0.73196,0.002194777485477233,50000,1.00409858878951
71,5,1.4,fit,root,clean,optimum,9.777067315074193e-05,0.00010403644925608703,6.940567235076069e-07,0.60826,0.0026134088851649463,50000,1.0640864576608222
71,3,1.0,fit,root,clean,optimum,0.00011104764227108881,9.534682700750591e-05,6.627103153759003e-07,0.64098,0.00249537677229181,50000,0.858611898978871
34,17,6.0,fit,root,clean,optimum,9.351588851541389e-05,9.274950104200704e-05,6.599419131246084e-07,0.65076,0.0024849525997477093,50000,0.991804735157058
71,7,1.8,fit,root,clean,optimum,8.9270285000852e-05,9.973413017213183e-05,6.788540321337127e-07,0.62446,0.0025561645024376025,50000,1.1172153216625214
71,9,2.0,fit,root,clean,optimum,8.650792320509777e-05,0.00010186935519898368,6.89375610145669e-07,0.61642,0.002595782568989048,50000,1.177572543932955
71,11,3.0,fit,root,clean,optimum,7.68078791614441e-05,8.868619968493825e-05,6.465600428803727e-07,0.66606,0.002434564357098509,50000,1.1546497657945594
71,13,4.0,fit,root,clean,optimum,6.993466262788969e-05,7.562520878685697e-05,5.986503976105766e-07,0.71524,0.00225416484738637,50000,1.0813694660864483
34,27,30.0,fit,root,clean,optimum,6.760683694618963e-05,6.724896533574911e-05,5.685371463592457e-07,0.74678,0.0021407760771087634,50000,0.994706576633287
71,25,26.0,fit,root,clean,optimum,4.708131757765724e-05,4.832938437643009e-05,4.866906493127418e-07,0.81802,0.001832590369289429,50000,1.0265087483313153
71,19,8.0,fit,root,clean,optimum,6.0178985741248764e-05,6.747736005255168e-05,5.687015287373255e-07,0.74592,0.0021413950443385124,50000,1.1212777886068683
71,21,10.0,fit,root,clean,optimum,5.70497906823314e-05,6.107168497199617e-05,5.429097948049088e-07,0.77004,0.002044278563307767,50000,1.070497967504557
71,15,5.0,fit,root,clean,optimum,6.811706981800878e-05,8.078799168760321e-05,6.173413337453047e-07,0.6958,0.0023245439056277296,50000,1.186016836946273
71,17,6.0,fit,root,clean,optimum,6.422513336454582e-05,7.103075692559617e-05,5.826040163226343e-07,0.73254,0.0021937436252984707,50000,1.105965113726136
71,23,20.0,fit,root,clean,optimum,4.9385521660282695e-05,4.9540407525987846e-05,4.939950356817421e-07,0.81346,0.0018600943867434344,50000,1.0031362605982093
71,29,40.0,fit,root,clean,optimum,4.436101481272308e-05,4.700681962099201e-05,4.822959342959272e-07,0.823,0.0018160424606189854,50000,1.0596425672279728
71,27,30.0,fit,root,clean,optimum,4.635575180745524e-05,4.804787460920831e-05,4.847756191348784e-07,0.81908,0.001825379493416209,50000,1.0365029739735756
83,9,2.0,fit,root,clean,optimum,0.00010043594459439418,0.00010491284758800383,7.008018567239899e-07,0.60496,0.0026388070845948567,50000,1.0445747089021704
83,15,5.0,fit,root,clean,optimum,7.8764225616283e-05,7.985847830526719e-05,6.152602675863908e-07,0.6993,0.0023167078360297926,50000,1.0138927626142746
91,1,0.6,fit,root,clean,optimum,0.00016719121676000542,0.00014620979928893184,7.850492686001892e-07,0.44946,0.0029560332237448467,50000,0.8745064610589481
83,29,40.0,fit,root,clean,optimum,5.601247045880385e-05,5.873462275355136e-05,5.33003766959447e-07,0.77884,0.002006978296180915,50000,1.0485990400432277
91,5,1.4,fit,root,clean,optimum,0.00014658336806543042,0.00015065021750397696,7.995095521628433e-07,0.43274,0.003010482135864968,50000,1.0277442761223172
91,7,1.8,fit,root,clean,optimum,0.0001442018328272484,0.00014722429675193853,7.949244125061405e-07,0.44564,0.002993217200143301,50000,1.0209599549841435
83,5,1.4,fit,root,clean,optimum,0.00011265042851407908,0.00012255235583222016,7.412298004398517e-07,0.53854,0.002791034912288862,50000,1.087899597442752
91,11,3.0,fit,root,clean,optimum,0.0001418922585804507,0.00013984661624871168,7.867796032403194e-07,0.47342,0.0029625486449916453,50000,0.985583129395469
83,3,1.0,fit,root,clean,optimum,0.00012716980905782654,0.00014076550662096385,7.809872733591929e-07,0.46996,0.0029407381418087935,50000,1.1069097898617988
83,1,0.6,fit,root,clean,optimum,0.000151600597291831,0.00016690342293225217,7.989408406588328e-07,0.37154,0.003008340703259625,50000,1.1009417239363724
83,7,1.8,fit,root,clean,optimum,0.00010450016557050977,0.00010985785878203136,7.085527137482656e-07,0.58634,0.002667992247606484,50000,1.0512697102657371
91,13,4.0,fit,root,clean,optimum,0.00014211361856802612,0.00014122760755961087,7.930298580138914e-07,0.46822,0.0029860834236438093,50000,0.9937654742920282
83,11,3.0,fit,root,clean,optimum,9.049708851895013e-05,9.219179301260544e-05,6.586428610627746e-07,0.65286,0.0024800611347050093,50000,1.0187266189596855
83,13,4.0,fit,root,clean,optimum,8.283244354583557e-05,8.476099745895936e-05,6.318550291012526e-07,0.68084,0.002379193935106762,50000,1.023282591102804
91,15,5.0,fit,root,clean,optimum,0.00014259836591495995,0.00014255017231504897,7.937741158529784e-07,0.46324,0.002988885860366407,50000,0.9996620325934189
91,17,6.0,fit,root,clean,optimum,0.0001440619948602689,0.0001458804859763328,8.090427013439786e-07,0.4507,0.0030463783615331985,50000,1.0126229760862866
91,21,10.0,fit,root,clean,optimum,0.00014869425019523394,0.00015575457384926208,8.169647990429155e-07,0.41352,0.0030762083160805944,50000,1.0474821564704622
91,23,20.0,fit,root,clean,optimum,0.00014925880997475896,0.00016169283648612864,8.280016183646973e-07,0.39116,0.003117766477975108,50000,1.0833051430161635
91,25,26.0,fit,root,clean,optimum,0.00015403945121672717,0.00016913956655490047,8.272364006059697e-07,0.36312,0.003114885118538608,50000,1.0980275846148533
91,19,8.0,fit,root,clean,optimum,0.00014697791881559616,0.0001502677891409587,8.239747908961276e-07,0.43418,0.0031026038171594306,50000,1.0223834325038317
91,27,30.0,fit,root,clean,optimum,0.00015575237924987404,0.00017178469606577665,8.376567170641345e-07,0.35316,0.0031541218937122155,50000,1.102934651098857
91,29,40.0,fit,root,clean,optimum,0.00015208618360324863,0.00016955386394817024,8.390830491564011e-07,0.36156,0.0031594926203932956,50000,1.114853827817062
83,17,6.0,fit,root,clean,optimum,7.623501679943313e-05,7.689465849187584e-05,6.034498235091105e-07,0.71046,0.002272236658899888,50000,1.008652738861174
83,23,20.0,fit,root,clean,optimum,6.0252019182515655e-05,6.390802866438143e-05,5.559941238971408e-07,0.75936,0.002093546441202889,50000,1.0606786217535875
83,25,26.0,fit,root,clean,optimum,5.80567182302193e-05,6.306349936271616e-05,5.501295790517034e-07,0.76254,0.002071464018992413,50000,1.0862394789978116
83,21,10.0,fit,root,clean,optimum,6.756410516083065e-05,6.776418132481538e-05,5.697941690565956e-07,0.74484,0.002145509284316246,50000,1.0029612789736275
83,19,8.0,fit,root,clean,optimum,7.057525158506953e-05,6.974006120040959e-05,5.785433178449984e-07,0.7374,0.0021784534262095584,50000,0.988165959512688
83,27,30.0,fit,root,clean,optimum,5.8237000617125523e-05,6.226146210138623e-05,5.474224125918933e-07,0.76556,0.002061270424376784,50000,1.0691048893592443
91,3,1.0,fit,root,clean,optimum,0.0001519153989274798,0.00015075113609977343,7.896651135912386e-07,0.43236,0.002973413777673045,50000,0.9923361105198942
91,9,2.0,fit,root,clean,optimum,0.00014348831727805197,0.00014555117266373376,7.974252250383018e-07,0.45194,0.0030026337873908858,50000,1.0143764692820558
31,29,40.0,root,root,clean,optimum,5.410872549414752e-05,5.6131985283010556e-05,5.309549566243849e-07,0.78864,0.001999263683019891,50000,1.0373924865238577
34,1,0.6,root,root,clean,optimum,0.00019702237188769277,0.0002081897516230963,7.359160344353426e-07,0.21608,0.00277102639883525,50000,1.0566807699471266
34,5,1.4,root,root,clean,optimum,0.0001534366473203556,0.00015706120408957438,8.070133223745887e-07,0.4086,0.003038736915452009,50000,1.0236224971838128
31,27,30.0,root,root,clean,optimum,5.5069933435047814e-05,5.701369511996927e-05,5.348312058847138e-07,0.78532,0.0020138593549800464,50000,1.035296241772546
31,25,26.0,root,root,clean,optimum,5.530554394670898e-05,5.7162417261143036e-05,5.336338991825973e-07,0.78476,0.0020093510030433845,50000,1.0335748133355906
34,3,1.0,root,root,clean,optimum,0.0001736492329364295,0.0001791836225891712,8.171196524616215e-07,0.3253,0.0030767914028610225,50000,1.0318710860920863
31,1,0.6,root,root,clean,optimum,0.00011883397666815119,0.00012372619844648445,7.520519401984307e-07,0.53412,0.0028317847173748682,50000,1.04116854384159
31,3,1.0,root,root,clean,optimum,0.00010291603441514519,0.0001054864901325312,6.9781346594038e-07,0.6028,0.0026275545647910553,50000,1.0249762413796206
31,5,1.4,root,root,clean,optimum,9.477002961206913e-05,9.670126079319552e-05,6.740504579045663e-07,0.63588,0.002538077070753983,50000,1.020378079325623
31,7,1.8,root,root,clean,optimum,8.88780691046742e-05,9.061427601515519e-05,6.610497526175778e-07,0.6588,0.0024891240708626796,50000,1.019534705557523
34,11,3.0,root,root,clean,optimum,0.00011734005002431397,0.00011971070063479297,7.325183550825744e-07,0.54924,0.0027582327393133156,50000,1.0202032520864597
34,13,4.0,root,root,clean,optimum,0.00010466237064721783,0.00010551835916278271,6.995505789033874e-07,0.60268,0.002634095509210001,50000,1.008178569912678
34,15,5.0,root,root,clean,optimum,9.835699060353086e-05,9.942075137465856e-05,6.80421597627559e-07,0.62564,0.00256206703093555,50000,1.010815304175131
