channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,13,4.0,fit,sim,clean,optimum,7.550087538755e-05,7.575799641290494e-05,5.991175615961058e-07,0.71474,0.0022559239118392594,50000,1.0034055370091424
71,11,3.0,fit,sim,clean,optimum,8.669767955886354e-05,8.720428977824255e-05,6.38851413502389e-07,0.67164,0.0024055381985346185,50000,1.0058434115187023
71,17,6.0,fit,sim,clean,optimum,7.208342479561284e-05,7.1970893318016e-05,5.842218148322628e-07,0.729,0.002199835301751229,50000,0.9984388716557806
71,15,5.0,fit,sim,clean,optimum,8.112575234300225e-05,8.10323209195315e-05,6.131358852640325e-07,0.69488,0.00230870866326956,50000,0.9988483136270254
71,1,0.6,fit,sim,clean,optimum,0.00014085523516039618,0.00014299633873857023,7.883648217433263e-07,0.46156,0.0029685176443260933,50000,1.0152007383732378
71,19,8.0,fit,sim,clean,optimum,6.826790138562982e-05,6.805100259707905e-05,5.678738101842719e-07,0.74376,0.0021382783437177994,50000,0.9968228291166362
34,29,40.0,fit,sim,clean,optimum,6.636874698135657e-05,6.659565021559295e-05,5.639015451799294e-07,0.74924,0.002123321133010129,50000,1.003418826549492
71,21,10.0,fit,sim,clean,optimum,6.194277401753635e-05,6.186841072828415e-05,5.456557383603893e-07,0.76704,0.002054618169629548,50000,0.9987994840329373
71,23,20.0,fit,sim,clean,optimum,4.894449148623834e-05,4.9625391606658566e-05,4.937854651477657e-07,0.81314,0.0018593052675302457,50000,1.0139116803493948
71,27,30.0,fit,sim,clean,optimum,4.76020929088389e-05,4.807974363945983e-05,4.845452789480759e-07,0.81896,0.0018245121679218918,50000,1.0100342380225942
83,5,1.4,fit,sim,clean,optimum,0.00012083181229114192,0.0001221433699439923,7.372486234785722e-07,0.54008,0.0027760441443996898,50000,1.0108544068650582
71,29,40.0,fit,sim,clean,optimum,4.7087938273795923e-05,4.752734711510016e-05,4.836249542398803e-07,0.82104,0.0018210467670574208,50000,1.0093316644859085
83,13,4.0,fit,sim,clean,optimum,8.424685060317498e-05,8.411830534888704e-05,6.301442828445962e-07,0.68326,0.0023727522721763697,50000,0.9984741832677708
83,23,20.0,fit,sim,clean,optimum,6.458948139329467e-05,6.457196679462144e-05,5.581640446772525e-07,0.75686,0.0021017170849770583,50000,0.9997288320281351
91,1,0.6,fit,sim,clean,optimum,0.00011697706333416147,0.00012490535256579071,7.909544557102379e-07,0.52968,0.002978268680789293,50000,1.0677764427115166
83,29,40.0,fit,sim,clean,optimum,5.9051694491592646e-05,5.952603700479744e-05,5.375804554720121e-07,0.77586,0.0020242114098707052,50000,1.0080326655702034
83,27,30.0,fit,sim,clean,optimum,6.268363110266955e-05,6.294664625179392e-05,5.507058005449365e-07,0.76298,0.0020736337297944754,50000,1.0041959143798413
83,25,26.0,fit,sim,clean,optimum,6.359265307824953e-05,6.404081629042945e-05,5.54827548197437e-07,0.75886,0.002089153804123579,50000,1.0070474054861096
83,7,1.8,fit,sim,clean,optimum,0.00010832843965769474,0.00010981005523665407,7.094683695113451e-07,0.58652,0.002671440067973227,50000,1.0136770693240027
83,11,3.0,fit,sim,clean,optimum,9.154957737864002e-05,9.164470799328769e-05,6.525936277096941e-07,0.65492,0.0024572832843392915,50000,1.0010391158252345
71,25,26.0,fit,sim,clean,optimum,4.7534821412328695e-05,4.7946956013411845e-05,4.850228319549072e-07,0.81946,0.0018263103513108268,50000,1.0086701619746963
83,3,1.0,fit,sim,clean,optimum,0.00013740072766550463,0.00013908175952267521,7.731675766483126e-07,0.4763,0.0029112937690776567,50000,1.0122345193197446
91,7,1.8,fit,sim,clean,optimum,0.00014423327025111317,0.00014704901708555523,7.975720294884536e-07,0.4463,0.003003186566495841,50000,1.019522172863028
83,9,2.0,fit,sim,clean,optimum,0.00010264476395554276,0.00010428077848801536,6.975999901328548e-07,0.60734,0.0026267507406175284,50000,1.0159386067971394
83,1,0.6,fit,sim,clean,optimum,0.00015965112635369844,0.0001617671975567155,8.025773661268099e-07,0.39088,0.0030220337165930457,50000,1.0132543455930842
91,9,2.0,fit,sim,clean,optimum,0.00014201816657109534,0.00014469602035198462,8.061389175814338e-07,0.45516,0.0030354444219449755,50000,1.0188557129383073
83,15,5.0,fit,sim,clean,optimum,7.913190575868921e-05,7.899801448847614e-05,6.124110848320362e-07,0.70254,0.0023059794916834423,50000,0.9983079989173852
83,17,6.0,fit,sim,clean,optimum,7.606959041569763e-05,7.63528849776e-05,6.033094917893914e-07,0.7125,0.0022717082522859,50000,1.0037241499573515
83,19,8.0,fit,sim,clean,optimum,6.839138745993445e-05,6.844936547522302e-05,5.756928537073737e-07,0.74226,0.00216772025692843,50000,1.0008477385448942
83,21,10.0,fit,sim,clean,optimum,6.671775620661853e-05,6.657971570046721e-05,5.662857888767101e-07,0.7493,0.0021322987906719918,50000,0.997930977988471
91,13,4.0,fit,sim,clean,optimum,0.00013608853972428138,0.00013977225517812478,7.954886758091487e-07,0.4737,0.0029953418834432507,50000,1.027068520694738
91,11,3.0,fit,sim,clean,optimum,0.00013613789616315867,0.00013891710286637567,7.902949395198375e-07,0.47692,0.0029757853312106135,50000,1.0204146441332262
91,5,1.4,fit,sim,clean,optimum,0.0001467755542502955,0.00014975788465693441,8.019939395150194e-07,0.4361,0.0030198368755576482,50000,1.0203189858275252
91,3,1.0,fit,sim,clean,optimum,0.0001431429646715779,0.00014700652504521982,7.971785641841357e-07,0.44646,0.0030017050078746496,50000,1.0269909204584824
91,17,6.0,fit,sim,clean,optimum,0.00014012090379429028,0.00014490316904861952,8.048243556187113e-07,0.45438,0.0030304945557494338,50000,1.034129563290214
91,21,10.0,fit,sim,clean,optimum,0.00014659704476946826,0.00015465509230558466,8.159647585352308e-07,0.41766,0.0030724427524605204,50000,1.05496732590202
91,27,30.0,fit,sim,clean,optimum,0.0001544195971050012,0.0001711685614809139,8.332742766961214e-07,0.35548,0.0031376202041405194,50000,1.1084639818385478
91,23,20.0,fit,sim,clean,optimum,0.0001493346650277096,0.0001609651602953856,8.280575609580912e-07,0.3939,0.003117977124836788,50000,1.0778820862893284
91,29,40.0,fit,sim,clean,optimum,0.00015151166705654792,0.00016888461431288832,8.271677485224092e-07,0.36408,0.0031146266152216814,50000,1.1146640888708352
91,25,26.0,fit,sim,clean,optimum,0.0001545051239937934,0.00016910238601960703,8.301073557912553e-07,0.36326,0.0031256954450378854,50000,1.094477527013279
91,19,8.0,fit,sim,clean,optimum,0.0001427950951716524,0.00014957729348550914,8.15925128933569e-07,0.43678,0.003072293530718852,50000,1.0474960173226113
91,15,5.0,fit,sim,clean,optimum,0.00013714984562581046,0.00014150380582179074,8.028342840706313e-07,0.46718,0.003023001118268442,50000,1.0317460087258086
