channel,signal_amp_octo,sigma_analytic_octo,SNR_octo,BI_octo,J_final_octo,signal_amp_argo,sigma_analytic_argo,SNR_argo,BI_argo,J_final_argo,risetime_ms_octo,freq_sigma_Hz_octo,risetime_ms_argo,freq_sigma_Hz_argo,ap_noise_octo,ap_noise_argo,ap_noise_ratio,ap_hfpow_octo,ap_hfpow_argo,BI_diff_pct,signal_amp_diff_pct,sigma_analytic_diff_pct,SNR_diff_pct,risetime_ms_diff_pct,BI_absdiff_pct,BI_ratio,ap_noise_diff_pct,ap_hfpow_diff_pct
31,0.00766,0.0001812912232708,42.25246047973633,5.769678663714933e-05,0.2172521203756332,0.007526,0.0001711031072773,43.98517608642578,7.576868709734656e-05,0.2853002548217773,1.099954,72.322,1.14557,68.848,0.0038729380825875325,1.7259695700374644e-05,224.3920257819763,9.683283290873698e-07,6.271284625625531e-07,31.322195764297973,-1.7493472584856455,-5.61975136451129,4.100863208949544,4.1470825143596795,31.322195764297973,1.3132219576429798,198.22531432240228,42.77143302288604
34,0.00835,7.94053848949261e-05,105.1565933227539,3.5145955558781674e-05,0.1323389708995819,0.0062569999999999,6.969470996409655e-05,89.77725219726562,0.0001112922874804,0.4190612137317657,1.337232,53.815,1.392941,51.322,0.005226410580550767,6.54138117398495e-05,79.89766138894618,4.976706927203042e-07,1.31332251485306e-07,216.65745236109305,-25.06586826347425,-12.229239797375573,-14.625180066726717,4.165993634612394,216.65745236109305,3.1665745236109304,195.05548129411497,116.48226597656387
37,0.00847,0.000166212557815,50.95884323120117,7.943742338170122e-05,0.2991145551204681,0.009223,0.0001469399867346,62.76712417602539,7.701265772832551e-05,0.2899843156337738,0.980515,94.638,1.112321,92.164,0.0006651767572344816,8.332099252271284e-05,7.983303332028337,1.2138383364708528e-06,9.217777584502545e-07,-3.052422334652739,8.890200708382528,-11.595135369886439,23.172191902492447,13.44252765128528,3.052422334652739,0.9694757766534726,155.4729496249033,27.351411961651046
40,0.00441,0.0001647463650442,26.768421173095703,8.297014452780915e-05,0.3124167025089264,0.004432,0.0001572905603097,28.177152633666992,7.802363367558573e-05,0.2937910556793213,0.84117,142.716,0.882199,155.071,0.0006432498624508598,0.0004904261191394858,1.3116142010941882,1.553765847281168e-05,1.9340407821514583e-05,-5.9617961139811,0.49886621315193463,-4.525626245228338,5.262661744082132,4.877610946657629,5.9617961139811,0.940382038860189,26.960744655980008,-21.80596433651202
71,0.01415,0.0001333536056336,106.10887145996094,6.407785948122166e-05,0.2412794828414917,0.011782,0.0001202450002892,97.98328399658205,6.827246820173505e-05,0.2570739090442657,1.132849,77.806,1.179594,81.44,4.560474536398391e-05,0.00010574786846645092,0.43125923978744085,4.802657531241249e-07,4.5810006249775814e-07,6.5461124239685935,-16.734982332155468,-9.829959439129803,-7.6577833234660275,4.126322219466146,6.5461124239685935,1.0654611242396859,-79.47417831825128,4.724317586457877
83,0.01056,0.0001832284760894,57.632965087890625,0.0001046008413085,0.393865168094635,0.009799,0.000148886203533,65.81536865234375,0.0001062043794536,0.3999031484127044,1.323179,56.194,1.351077,55.348,0.00021082684210794813,0.00013121075821918463,1.6067801525524805,2.1631371906674966e-07,1.59404051646194e-07,1.533006929046265,-7.20643939393939,-18.74286862465846,14.197436401154981,2.1084071013823507,1.533006929046265,1.0153300692904625,46.553995123703835,30.2938385440575
91,0.00511,0.0002667041262611,19.159809112548828,0.0001758886190979,0.6622929573059082,0.005267,0.0002309363335371,22.80714988708496,0.0001681119565367,0.6330106258392334,1.262937,65.096,1.295811,64.214,0.00031146386286046965,0.000261992769041108,1.1888261802049942,2.5869668711533773e-07,1.8123888800956593e-07,-4.421356311218459,3.072407045009785,-13.411038376280594,19.036414993024568,2.602980196161809,4.421356311218459,0.9557864368878154,17.253647814767056,35.213246432176106
94,0.00429,0.000131289489218,32.67588424682617,7.549374418943767e-05,0.2842649817466736,0.0032229999999999,0.00011641925812,27.684425354003903,8.818653284200153e-05,0.3320585489273071,0.863219,102.441,1.021798,96.734,0.00010287710258381702,0.00017201302258358086,0.5980774073883226,5.3921398063612055e-06,3.649482800952172e-06,16.813033700797302,-24.87179487179721,-11.326292140042288,-15.27566585533823,18.37065680899054,16.813033700797302,1.168130337007973,-50.3007665027346,38.547439571288315
