channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,template,BI,J_final
34,15,5.0,0.002204652,1.7790480342227966e-05,123.92312622070312,470.5024994747739,58306.14062956871,sim,9.560582819215947e-05,0.3599952459335327
34,13,4.0,0.002317061,1.9399340089876205e-05,119.44019317626953,433.715301132051,51803.039350716084,sim,0.00010395822617301029,0.39144545793533325
34,21,10.0,0.001688306,1.254688231711043e-05,134.559814453125,589.5899867478734,79335.11922021427,sim,8.107925313222544e-05,0.30529671907424927
34,19,8.0,0.0018584769999999999,1.2430473361746408e-05,149.50975036621094,499.77409325018687,74721.09992133487,sim,8.461071583160769e-05,0.3185941278934479
34,23,20.0,0.0011531739999999999,9.11919505597325e-06,126.45568084716797,722.0481504167813,91307.09046539242,sim,7.160652888988591e-05,0.26962801814079285
34,25,26.0,0.000980923,8.475276445096824e-06,115.73934173583984,785.5961010947188,90924.37561094505,sim,6.947464890370949e-05,0.2616006135940552
34,1,0.6,0.001562028,3.867880514007993e-05,40.38459777832031,353.81176946056155,14288.545998900572,sim,0.00019612377760746573,0.738486647605896
34,5,1.4,0.0023085469999999998,2.854349440895021e-05,80.87821960449219,323.98785841876196,26203.561162381753,sim,0.0001520594000578412,0.5725661516189575
34,3,1.0,0.002058465,3.366194141563028e-05,61.1511116027832,332.8542398946445,20354.406771256978,sim,0.00017247499924947685,0.64943927526474
34,9,2.0,0.002440126,2.507794852135703e-05,97.3016586303711,346.2391854930268,33689.64703130023,sim,0.0001305405546552456,0.4915388524532318
34,7,1.8,0.0024120219999999998,2.6730465833679773e-05,90.23493957519531,344.5019596064121,31086.11350862097,sim,0.00013888423848612785,0.5229562520980835
34,11,3.0,0.0024210790000000005,2.666438558662776e-05,90.79822540283203,451.2540092806596,40973.06324859699,sim,0.00011447581736185194,0.43104851245880127
34,17,6.0,0.002072425,1.4690388525195885e-05,141.0735321044922,461.3553086227736,65085.02294257275,sim,9.110583639954186e-05,0.34305092692375183
34,27,30.0,0.0008928300000000001,8.887684089131653e-06,100.45699310302734,889.6530103120574,89371.86632100586,sim,6.615262656442526e-05,0.24909183382987976
34,29,40.0,0.000737938,8.192350833269302e-06,90.07646179199219,936.7877787950944,84382.52856384155,sim,6.646493505090048e-05,0.25026780366897583
