channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
31,7,1.8,0.003555786,0.00017813527665566653,19.961156845092773,2511.3189684066574,50128.83181642187,25.407726287841797,sim,0,,39,0.05338383119776548,0.053790228303850655,wna:1.0,6.458015780686146e-05,0.2431708425283432
31,11,3.0,0.002915397,0.0001416070736013353,20.587932586669922,2392.7489652832464,49261.75439407569,17.139265060424805,sim,0,,38,0.05194861421047179,0.051803305810198236,wna:1.0,6.744804313073174e-05,0.25396960973739624
31,13,4.0,0.002568738,0.0001196714147226885,21.464927673339844,2182.73759994505,46852.3047126999,7.774922847747803,sim,0,,39,0.05055861920789626,0.049047790906974593,wna:1.0,7.596897799571556e-05,0.28605443239212036
31,17,6.0,0.002113314,0.00010046664101537317,21.034982681274414,2490.2181803740077,52381.69629676194,13.287198066711426,sim,0,,37,0.05110314317176697,0.05047689058399999,wna:1.0,6.773285574346423e-05,0.25504204630851746
31,15,5.0,0.002313303,0.00010827172081917524,21.365718841552734,2299.946568344927,49140.011729851765,7.816610813140869,sim,0,,38,0.05087788948347789,0.04956521843122451,wna:1.0,7.201396486816139e-05,0.2711621820926666
34,5,1.4,0.0023085469999999998,2.854041667887941e-05,80.8869400024414,312.381205394254,25267.559818615347,2.3304107189178467,sim,0,,36,0.0499852951276054,0.04283892199671664,wna:1.0,0.0001517653034324719,0.5714587569236755
34,7,1.8,0.0024120219999999998,2.6728010197984986e-05,90.24323272705078,336.63308515034794,30378.85784684795,4.6466546058654785,sim,0,,39,0.03923923110181155,0.032236127069572885,wna:1.0,0.00013830413411937463,0.5207719206809998
34,9,2.0,0.002440126,2.5073728465940803e-05,97.31803894042969,339.5260977451928,33042.01400165881,5.057260513305664,sim,0,,38,0.036402190139644214,0.0289160567651101,wna:1.0,0.00013003442162873405,0.48963305354118347
34,11,3.0,0.0024210790000000005,2.6656431145966053e-05,90.8253173828125,444.9572506191231,40413.3835092655,5.520797252655029,sim,0,,38,0.033296777167500534,0.025235025094024848,wna:1.0,0.00011406749493053697,0.42951101064682007
34,13,4.0,0.002317061,1.9397766664042138e-05,119.44989013671875,430.07999193401014,51373.0077865184,5.927889823913574,sim,0,,39,0.029272096933267586,0.021684803273955958,wna:1.0,0.00010212678253438735,0.3845493197441101
34,15,5.0,0.002204652,1.7790449419408105e-05,123.92333984375,467.7893215038151,57970.015063994506,6.3561506271362305,sim,0,,38,0.02781542295207668,0.020635242302110727,wna:1.0,9.34738373993531e-05,0.3519674241542816
34,23,20.0,0.0011531739999999999,9.117338777286932e-06,126.4814224243164,720.6674963942794,91151.05003891938,11.93940258026123,sim,0,,36,0.025483046537308197,0.01772053699535127,wna:1.0,6.796560506964526e-05,0.2559184432029724
34,21,10.0,0.001688306,1.2547421647468582e-05,134.55401611328125,587.6611305244462,79072.16522573541,8.645454406738281,sim,0,,37,0.025649828178309353,0.018066604207766953,wna:1.0,7.773303537381871e-05,0.29269683361053467
31,1,0.6,0.004763267,0.00020628143101930618,23.091108322143555,1808.0661466960003,41750.25124695804,23.408418655395508,sim,0,,37,0.04570708729492213,0.045309383294346,wna:1.0,9.066153347253475e-05,0.34137794375419617
71,13,4.0,0.004298046000000001,0.00010439966717967764,41.16915512084961,1588.8736425100337,65412.58545592493,0.8048782348632812,sim,0,,39,0.04020110680046593,0.029190095328477505,wna:1.0,7.307199405934809e-05,0.27514609694480896
71,17,6.0,0.003818313,9.955225687008351e-05,38.3548583984375,1861.3601939698679,71392.20666820245,0.7784712910652161,sim,0,,37,0.04155976345964917,0.029533157944700506,wna:1.0,6.974811175163279e-05,0.26263031363487244
