channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
83,13,4.0,0.002496163,3.187290349160321e-05,78.31614685058594,770.9964348152132,60381.47001026644,4.779471397399902,fit,0,,39,0.03225561474487044,0.02319115597653798,wna:1.0,8.127378208583775e-05,0.30602920055389404
83,15,5.0,0.002248808,2.8019529054290615e-05,80.25859832763672,820.1031095989481,65820.32606054781,5.170544147491455,fit,0,,38,0.032336920801523436,0.023008914820617923,wna:1.0,7.608020410789368e-05,0.28647324442863464
34,17,6.0,0.002072425,1.469089875172358e-05,141.06863403320312,459.2899244609471,64791.40226891885,7.744796276092529,fit,0,,37,0.025645234753825324,0.01881559401981063,wna:1.0,8.826325851847309e-05,0.33234745264053345
34,19,8.0,0.0018584769999999999,1.242938651557779e-05,149.5228271484375,498.17316400916076,74488.25989213194,8.107941627502441,fit,0,,38,0.025374047182205366,0.018174937461685553,wna:1.0,8.14008772903746e-05,0.30650776624679565
83,19,8.0,0.001788618,2.17292363231536e-05,82.31389617919922,936.4921452765359,77086.31721892832,6.216861724853516,fit,0,,38,0.0318227282162352,0.02269497267420925,wna:1.0,6.457567013834904e-05,0.24315394461154938
83,17,6.0,0.002058808,2.6242434614687227e-05,78.45338439941406,881.3129910943296,69141.98686652082,5.264167308807373,fit,0,,37,0.03307603455395247,0.023160967852803298,wna:1.0,7.289080147512454e-05,0.27446383237838745
91,15,5.0,0.001194072,4.792974141309969e-05,24.912965774536133,870.5325737754297,21687.548216086132,277.6026306152344,fit,0,,38,0.04271234933694443,0.04242330945890928,wna:1.0,0.00013571209794335093,0.5110118389129639
91,13,4.0,0.001322959,5.0121790991397575e-05,26.394886016845703,828.4423327730926,21866.64094507554,304.9285583496094,fit,0,,39,0.04049700801189743,0.04010937769864414,wna:1.0,0.00013482216240977746,0.5076608657836914
91,29,40.0,0.000280232,2.584942922112532e-05,10.840935707092285,1463.9754471146064,15870.863698931129,128.16941833496094,fit,0,,38,0.0979294525923994,0.09760418896990233,wna:1.0,0.00014876586293720986,0.5601646304130554
91,1,0.6,0.002080556,7.241455023176968e-05,28.73118782043457,797.8488466491567,22923.14506539402,681.5610961914062,fit,0,,37,0.03887467790163721,0.03877362471155485,wna:1.0,0.00011302258841023844,0.42557650804519653
91,3,1.0,0.001998614,6.211932486621663e-05,32.173789978027344,621.4428120590866,19994.17051854377,100.9189224243164,fit,0,,36,0.04241865580576407,0.04038946226506809,wna:1.0,0.00014136773165336974,0.5323076248168945
