channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
83,13,4.0,fit,1234,sim,clean,optimum,8.182851964909486e-05,8.28913476842035e-05,6.27461939855226e-07,0.68788,0.002362652148131677,50000,1.012988479318291
83,17,6.0,fit,1234,sim,clean,optimum,7.344866536829771e-05,7.42495289809997e-05,5.980051336135826e-07,0.72042,0.002251735163174828,50000,1.0109037190626429
83,23,20.0,fit,1234,sim,clean,optimum,6.15977142571557e-05,6.271294002994945e-05,5.493909964564098e-07,0.76386,0.0020686829518957446,50000,1.0181049863009193
83,19,8.0,fit,1234,sim,clean,optimum,6.50251255736482e-05,6.635132098366463e-05,5.65954177911948e-07,0.75016,0.0021310501390670515,50000,1.0203951226286272
83,21,10.0,fit,1234,sim,clean,optimum,6.37163963822308e-05,6.50393792383104e-05,5.61298053765284e-07,0.7551,0.002113517917559526,50000,1.0207636170781396
83,25,26.0,fit,1234,sim,clean,optimum,6.126978995061874e-05,6.229333113163776e-05,5.485509920789801e-07,0.76544,0.0020655199900956518,50000,1.016705478863955
83,27,30.0,fit,1234,sim,clean,optimum,6.0251916290645e-05,6.142224430476288e-05,5.441742282928976e-07,0.76872,0.0020490396751885217,50000,1.0194239135643823
91,3,1.0,fit,1234,sim,clean,optimum,0.00014247915381066713,0.0001465444241065728,7.998427833587854e-07,0.4482,0.0030117368883063648,50000,1.0285323865785152
83,29,40.0,fit,1234,sim,clean,optimum,5.659796873400718e-05,5.83734404107008e-05,5.320018861709253e-07,0.7802,0.002003205803146965,50000,1.031369883344008
91,1,0.6,fit,1234,sim,clean,optimum,0.00011538366399567866,0.00012346062319438847,7.835795927056623e-07,0.53512,0.0029504992898299665,50000,1.0700008902387803
91,7,1.8,fit,1234,sim,clean,optimum,0.0001437878909168438,0.00014631071788472833,8.064126740660856e-07,0.44908,0.003036475227648787,50000,1.0175454758519515
91,5,1.4,fit,1234,sim,clean,optimum,0.00014627424922694548,0.00014924266866786815,8.093498147087691e-07,0.43804,0.0030475347696034788,50000,1.020293520264918
91,9,2.0,fit,1234,sim,clean,optimum,0.0001415195209068638,0.00014437733004946945,8.109591151943826e-07,0.45636,0.003053594447502351,50000,1.0201937451758787
91,11,3.0,fit,1234,sim,clean,optimum,0.00013567255580598225,0.00013888523383612415,7.969642485897735e-07,0.47704,0.003000898021558452,50000,1.0236796455337376
91,17,6.0,fit,1234,sim,clean,optimum,0.00013952292790108021,0.00014367089987889407,7.941893988765766e-07,0.45902,0.0029904495716697784,50000,1.0297296798469906
91,13,4.0,fit,1234,sim,clean,optimum,0.00013548222167478896,0.00013906582500754943,7.983054915694793e-07,0.47636,0.0030059483527512883,50000,1.026450727545364
91,15,5.0,fit,1234,sim,clean,optimum,0.0001365017059882764,0.00014089829424701183,8.047149690640988e-07,0.46946,0.003030082670403381,50000,1.0322090352417501
91,19,8.0,fit,1234,sim,clean,optimum,0.00014197909931928354,0.00014801039949814272,8.117509167378708e-07,0.44268,0.003056575905816855,50000,1.04248019749228
91,21,10.0,fit,1234,sim,clean,optimum,0.00014570414911592366,0.0001528651151064576,8.123914510622424e-07,0.4244,0.0030589877808666435,50000,1.049147303175537
91,27,30.0,fit,1234,sim,clean,optimum,0.0001528575718723089,0.00016873589217171453,8.401669559327501e-07,0.36464,0.0031635739749916424,50000,1.1038765702275433
91,25,26.0,fit,1234,sim,clean,optimum,0.0001530622317178011,0.00016573489182302977,8.218019200203368e-07,0.37594,0.0030944220650622684,50000,1.082794167855811
91,23,20.0,fit,1234,sim,clean,optimum,0.000148222815473411,0.000158282850249216,8.26897467190343e-07,0.404,0.003113608894895962,50000,1.067871027437133
91,29,40.0,fit,1234,sim,clean,optimum,0.00014979505074557602,0.00016591548299445505,8.452186309331837e-07,0.37526,0.0031825956080713974,50000,1.107616587922249
