channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,15,5.0,fit,1240,sim,clean,optimum,6.957192129527492e-05,7.258702790287873e-05,5.984013690155598e-07,0.72668,0.002253227152352472,50000,1.0433379810628944
31,11,3.0,fit,1240,sim,clean,optimum,6.474081159075041e-05,6.905487705000193e-05,5.914380803072458e-07,0.73998,0.0022270075078134654,50000,1.066635949615866
31,9,2.0,fit,1240,sim,clean,optimum,6.293367022050028e-05,6.728614587104256e-05,5.844685941960031e-07,0.74664,0.0022007645275047305,50000,1.0691597301618123
31,19,8.0,fit,1241,sim,clean,optimum,5.923606485166759e-05,6.238893822239233e-05,5.569069323954325e-07,0.76508,0.002096983540447218,50000,1.053225570918997
31,21,10.0,fit,1241,sim,clean,optimum,5.9154115434070475e-05,6.226146210138623e-05,5.546808668665041e-07,0.76556,0.0020886014886130973,50000,1.0525296785272533
31,17,6.0,fit,1241,sim,clean,optimum,6.499202209295475e-05,6.790228045590529e-05,5.786953183401915e-07,0.74432,0.0021790257705601463,50000,1.0447787015887604
31,1,0.6,fit,1240,sim,clean,optimum,8.932264904825615e-05,9.062489902523904e-05,6.626199504373636e-07,0.65876,0.0024950365111499175,50000,1.0145791687870716
31,23,20.0,fit,1241,sim,clean,optimum,4.9435234263327646e-05,5.3901153165404165e-05,5.208925491403749e-07,0.79704,0.0019613745822674882,50000,1.0903387830284736
31,13,4.0,fit,1241,sim,clean,optimum,7.378606364169421e-05,7.686278946162433e-05,6.126140380316215e-07,0.71058,0.0023067436939123156,50000,1.0416979259778747
31,15,5.0,fit,1241,sim,clean,optimum,6.957192129527492e-05,7.253922435750145e-05,5.985572391402696e-07,0.72686,0.0022538140674489633,50000,1.0426508713139142
31,7,1.8,fit,1240,sim,clean,optimum,6.166453461238687e-05,6.621322185257472e-05,5.719348748382694e-07,0.75068,0.0021535699216112454,50000,1.0737650461287052
31,11,3.0,fit,1241,sim,clean,optimum,6.474081159075041e-05,6.957540454411008e-05,5.869744174081091e-07,0.73802,0.002210199982022157,50000,1.0746761252225387
31,5,1.4,fit,1240,sim,clean,optimum,4.4988322803829135e-05,4.9460734950359026e-05,4.995813975712461e-07,0.81376,0.0018811293357660365,50000,1.0994127335226915
31,9,2.0,fit,1241,sim,clean,optimum,6.293367022050028e-05,6.807224861724671e-05,5.850228680110339e-07,0.74368,0.0022028515962758464,50000,1.0816507026960678
31,3,1.0,fit,1240,sim,clean,optimum,4.723832265751758e-05,5.199432285535487e-05,5.084765854235849e-07,0.80422,0.001914623374770557,50000,1.1006809710903318
31,19,8.0,fit,1242,sim,clean,optimum,5.923606485166759e-05,6.335563214002176e-05,5.58121752192395e-07,0.76144,0.0021015578363854683,50000,1.0695449182633914
31,21,10.0,fit,1242,sim,clean,optimum,5.9154115434070475e-05,6.316972946355455e-05,5.569904785110334e-07,0.76214,0.002097298125917594,50000,1.0678839333496521
31,17,6.0,fit,1242,sim,clean,optimum,6.499202209295475e-05,6.880523631303167e-05,5.795507450936958e-07,0.74092,0.0021822468039461754,50000,1.058672035386483
31,23,20.0,fit,1242,sim,clean,optimum,4.9435234263327646e-05,5.40711213267456e-05,5.209285223471019e-07,0.7964,0.0019615100361791127,50000,1.0937769817924576
31,13,4.0,fit,1242,sim,clean,optimum,7.378606364169421e-05,7.73620709355648e-05,6.122899592691514e-07,0.7087,0.002305523404145433,50000,1.0484645354065196
31,15,5.0,fit,1242,sim,clean,optimum,6.957192129527492e-05,7.325096603311871e-05,5.966041545493674e-07,0.72418,0.002246459901066788,50000,1.0528811720209552
31,1,0.6,fit,1241,sim,clean,optimum,8.932264904825615e-05,9.206962839664127e-05,6.566356832967069e-07,0.65332,0.0024725032852810644,50000,1.030753446943799
31,11,3.0,fit,1242,sim,clean,optimum,6.474081159075041e-05,6.838562741471998e-05,5.840629711575608e-07,0.7425,0.0021992371900166137,50000,1.0562985809787147
31,9,2.0,fit,1242,sim,clean,optimum,6.293367022050028e-05,6.750391757776127e-05,5.835063135120958e-07,0.74582,0.0021971411451439395,50000,1.0726200671476533
31,7,1.8,fit,1241,sim,clean,optimum,6.166453461238687e-05,6.665407677105408e-05,5.807742306700515e-07,0.74902,0.0021868537301062735,50000,1.0809142919837254
31,5,1.4,fit,1241,sim,clean,optimum,4.4988322803829135e-05,4.9625391606658566e-05,4.99487437794838e-07,0.81314,0.0018807755385817485,50000,1.1030727200711459
31,3,1.0,fit,1241,sim,clean,optimum,4.723832265751758e-05,5.237143971333121e-05,5.132537286015761e-07,0.8028,0.0019326112826809835,50000,1.1086642532383977
31,19,8.0,fit,1243,sim,clean,optimum,5.923606485166759e-05,6.256421788877569e-05,5.566822946943786e-07,0.76442,0.0020961376871559906,50000,1.0561845734594641
31,21,10.0,fit,1243,sim,clean,optimum,5.9154115434070475e-05,6.26226444442368e-05,5.549895884656861e-07,0.7642,0.0020897639523469935,50000,1.0586354640706634
31,17,6.0,fit,1243,sim,clean,optimum,6.499202209295475e-05,6.779073885002497e-05,5.796224716381797e-07,0.74474,0.0021825168838723653,50000,1.043062466237277
31,13,4.0,fit,1243,sim,clean,optimum,7.378606364169421e-05,7.669813280532478e-05,6.108126824071069e-07,0.7112,0.002299960849463152,50000,1.0394663845705552
31,23,20.0,fit,1243,sim,clean,optimum,4.9435234263327646e-05,5.417735142758399e-05,5.218568196215147e-07,0.796,0.001965005457032849,50000,1.0959258560199474
31,15,5.0,fit,1243,sim,clean,optimum,6.957192129527492e-05,7.22099110449024e-05,5.913385740203714e-07,0.7281,0.002226632825737146,50000,1.0379174485987157
31,11,3.0,fit,1243,sim,clean,optimum,6.474081159075041e-05,6.976130722057728e-05,5.873941732389546e-07,0.73732,0.00221178053528355,50000,1.0775476165106364
31,1,0.6,fit,1242,sim,clean,optimum,8.932264904825615e-05,9.204307087143167e-05,6.662613431509397e-07,0.65342,0.0025087478516639043,50000,1.0304561256541533
31,9,2.0,fit,1243,sim,clean,optimum,6.293367022050028e-05,6.802975657691137e-05,5.83955433708615e-07,0.74384,0.002198832267313549,50000,1.0809755149915137
31,7,1.8,fit,1242,sim,clean,optimum,6.166453461238687e-05,6.582548198451454e-05,5.763043733986255e-07,0.75214,0.0021700228799568393,50000,1.067477155195976
31,5,1.4,fit,1242,sim,clean,optimum,4.4988322803829135e-05,4.9970639434383356e-05,5.02924322866932e-07,0.81184,0.0018937168237541018,50000,1.1107468854146783
31,3,1.0,fit,1242,sim,clean,optimum,4.723832265751758e-05,5.174468211838464e-05,5.105917998648497e-07,0.80516,0.0019225880266896301,50000,1.0953962631895
31,19,8.0,fit,1244,sim,clean,optimum,5.923606485166759e-05,6.329720558456063e-05,5.619081841137588e-07,0.76166,0.0021158153091412318,50000,1.0685585840832355
31,21,10.0,fit,1244,sim,clean,optimum,5.9154115434070475e-05,6.340874719044095e-05,5.603837126382295e-07,0.76124,0.0021100750473378536,50000,1.0719245267239677
31,17,6.0,fit,1244,sim,clean,optimum,6.499202209295475e-05,6.865651417185791e-05,5.826736027099004e-07,0.74148,0.002194005646652934,50000,1.056383721584505
31,13,4.0,fit,1244,sim,clean,optimum,7.378606364169421e-05,7.687872397675007e-05,6.127649659550141e-07,0.71052,0.002307311999589149,50000,1.0419138815979376
31,15,5.0,fit,1244,sim,clean,optimum,6.957192129527492e-05,7.290571820539391e-05,5.977458709549278e-07,0.72548,0.0022507589326841906,50000,1.0479187127227636
31,23,20.0,fit,1244,sim,clean,optimum,4.9435234263327646e-05,5.365682393347584e-05,5.207911663346141e-07,0.79796,0.00196099283432614,50000,1.0853963723052462
31,11,3.0,fit,1244,sim,clean,optimum,6.474081159075041e-05,6.928858327184641e-05,5.879511006313617e-07,0.7391,0.002213877595864352,50000,1.0702458243780457
31,9,2.0,fit,1244,sim,clean,optimum,6.293367022050028e-05,6.754640961809664e-05,5.831819218601165e-07,0.74566,0.002195919677219428,50000,1.0732952548522077
31,1,0.6,fit,1243,sim,clean,optimum,8.932264904825615e-05,9.17084460537907e-05,6.619119118822276e-07,0.65468,0.0024923704549208526,50000,1.026709877404617
31,7,1.8,fit,1243,sim,clean,optimum,6.166453461238687e-05,6.621853335761664e-05,5.763358666229511e-07,0.75066,0.0021701414648930373,50000,1.0738511816209342
31,19,8.0,fit,1245,sim,clean,optimum,5.923606485166759e-05,6.293071173666815e-05,5.58210791018279e-07,0.76304,0.002101893104168069,50000,1.0623715787713497
31,5,1.4,fit,1243,sim,clean,optimum,4.4988322803829135e-05,4.966257214195201e-05,5.002832747342989e-07,0.813,0.001883772191821009,50000,1.1038991686466035
31,21,10.0,fit,1245,sim,clean,optimum,5.9154115434070475e-05,6.295726926187777e-05,5.573108314405077e-07,0.76294,0.0020985043863915877,50000,1.0642922947947056
31,3,1.0,fit,1243,sim,clean,optimum,4.723832265751758e-05,5.203681489569024e-05,5.099536531665794e-07,0.80406,0.0019201851420336472,50000,1.1015804958394098
31,17,6.0,fit,1245,sim,clean,optimum,6.499202209295475e-05,6.825815129371392e-05,5.80271676921952e-07,0.74298,0.002184961408648859,50000,1.0502543096149217
31,13,4.0,fit,1245,sim,clean,optimum,7.378606364169421e-05,7.708056116834305e-05,6.097154272130913e-07,0.70976,0.0022958292325848634,50000,1.044649319452071
31,23,20.0,fit,1245,sim,clean,optimum,4.9435234263327646e-05,5.385866112506879e-05,5.188141154415599e-07,0.7972,0.0019535484249640074,50000,1.0894792333374772
31,15,5.0,fit,1245,sim,clean,optimum,6.957192129527492e-05,7.309693238690304e-05,6.00337417271548e-07,0.72476,0.002260517169930195,50000,1.0506671517186852
31,11,3.0,fit,1245,sim,clean,optimum,6.474081159075041e-05,6.975068421049344e-05,5.91493431582578e-07,0.73736,0.002227215928119557,50000,1.0773835312941735
31,9,2.0,fit,1245,sim,clean,optimum,6.293367022050028e-05,6.796601851640833e-05,5.854223685105726e-07,0.74408,0.0022043558798880646,50000,1.0799627334346822
31,1,0.6,fit,1244,sim,clean,optimum,8.932264904825615e-05,9.19952673260544e-05,6.660888915520558e-07,0.6536,0.0025080985005006356,50000,1.029920947332791
31,19,8.0,fit,1246,sim,clean,optimum,5.923606485166759e-05,6.366369943245313e-05,5.60475221220992e-07,0.76028,0.0021104196147703996,50000,1.0747455893951217
31,21,10.0,fit,1246,sim,clean,optimum,5.9154115434070475e-05,6.337687816018943e-05,5.571993788513584e-07,0.76136,0.0020980847215761743,50000,1.0713857809407257
31,17,6.0,fit,1246,sim,clean,optimum,6.499202209295475e-05,6.914517263571456e-05,5.808507175170055e-07,0.73964,0.0021871417345281853,50000,1.0639024669338613
31,7,1.8,fit,1244,sim,clean,optimum,6.166453461238687e-05,6.592640058031105e-05,5.716058847051767e-07,0.75176,0.002152331138514943,50000,1.0691137295483306
