channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_mean,lambda_median,lambda_min,lambda_max,BI,J_final
40,29,40.0,0.001289217,5.092318679089658e-05,25.316896438598633,1747.8251346023605,44249.50792550768,30.07601547241211,0.8506840467453003,0.00864122249186039,739.9666137695312,7.070255257334769e-05,0.2662241756916046
41,3,1.0,0.00132235,0.0002589037176221609,5.107497215270996,2478.603645066687,12659.461214938645,511.317626953125,7.577578544616699,2.1009707040775538e-07,85888.359375,0.00013880434690594383,0.5226554274559021
41,1,0.6,0.001463017,0.00031252155895344913,4.681331157684326,2083.18055352685,9752.058032307325,176.46217346191406,5.876358985900879,1.8203240870207082e-07,87461.7421875,0.00013849945454891504,0.5215073823928833
41,7,1.8,0.0012247340000000001,0.0002709966793190688,4.519369125366211,3470.204985564845,15683.137270453659,418.14642333984375,9.748493194580078,3.479081271962059e-07,118234.890625,0.00013921371408548392,0.5241968631744385
41,5,1.4,0.001257927,0.0002495847875252366,5.040079116821289,2993.115644941501,15085.539656300743,463.6694030761719,10.40478515625,2.601244659672375e-07,81287.3828125,0.00013899306642624378,0.5233660340309143
71,7,1.8,0.004993932,0.0001835062721511349,27.213956832885742,1492.0439135437375,40604.41865594918,1.9798059463500977,1.1966354846954346,0.01094480138272047,112.82002258300781,9.915635754665003e-05,0.3733644485473633
71,9,2.0,0.00494817,0.0001797850418370217,27.522701263427734,1554.1538639948503,42774.51251613216,1.5730054378509521,0.8670614957809448,0.010235371068120003,732.9366455078125,9.583153338258026e-05,0.3608451187610626
41,21,10.0,0.0010694230000000001,0.00014790770364925265,7.230340480804443,2086.7139227847556,15087.652147768857,50.810325622558594,0.9467769265174866,8.924893535322553e-08,4502.82958984375,0.0001414392494182343,0.5325769186019897
41,23,20.0,0.000817918,8.378899656236172e-05,9.761639595031738,1886.877907760979,18419.022095390217,75.87291717529297,0.8345089554786682,2.1233596214642603e-07,7527.7578125,0.00014227639350740244,0.5357291102409363
71,23,20.0,0.002002852,5.799613063572906e-05,34.53423309326172,2459.8312115676317,84948.38443035698,1.3297158479690552,0.6372034549713135,0.044701263308525085,244.1859588623047,5.2622313914247764e-05,0.19814464449882507
71,25,26.0,0.001679975,4.8695714212954044e-05,34.49943923950195,2585.852437115157,89210.4590365724,1.1996853351593018,0.7297951579093933,0.036836039274930954,215.60137939453125,5.0027772716911576e-05,0.18837513029575348
41,25,26.0,0.000707622,6.668672722298652e-05,10.611136436462402,1903.728501335404,20200.722865652067,46.09635543823242,0.23405396938323975,0.014688880182802677,20372.861328125,0.00013505639179594407,0.5085428357124329
41,27,30.0,0.000650169,6.366588786477223e-05,10.212203025817871,1984.2885878090688,20263.957920519642,35.39993667602539,0.2713263928890228,0.012435738928616047,22712.443359375,0.00013409011049434456,0.5049043893814087
41,29,40.0,0.0005437380000000001,4.813157647731714e-05,11.296908378601074,2021.2527098067462,22833.906672685956,51.04488754272461,0.617591917514801,0.012252839282155037,35733.359375,0.00012410240452461718,0.4672965705394745
71,1,0.6,0.004321273,0.0002337299520149827,18.48831558227539,983.6577119093379,18186.17420271877,17.311553955078125,0.27042317390441895,1.5060751934470318e-07,4457.3486328125,0.00014380732956563834,0.5414937138557434
71,5,1.4,0.005011591,0.00018016503599938005,27.816667556762695,1277.689197105877,35541.05563676122,2.262077569961548,0.0799483209848404,0.017109720036387444,5348.9306640625,9.937300825245318e-05,0.37418022751808167
71,3,1.0,0.004887824000000001,0.0001943086535902694,25.15494728088379,1142.2524094157664,28733.29914031609,11.29997444152832,0.10993435233831406,0.010936715640127659,19477.423828125,0.00011576253560770843,0.43589353561401367
71,19,8.0,0.0033632650000000003,0.00010173237387789413,33.05992889404297,2036.2493974653617,67318.26029074269,0.933581531047821,0.4524663984775543,0.02184375189244747,199.97921752929688,6.429799663848817e-05,0.24210838973522186
71,21,10.0,0.0030173459999999997,9.846820466918871e-05,30.642845153808594,2248.9065044427048,68912.89378103075,1.1422585248947144,0.5627548694610596,0.01008862815797329,269.1529235839844,6.134326661840537e-05,0.23098261654376984
83,23,20.0,0.001055093,1.770298695191741e-05,59.5997200012207,1165.6046968068576,69469.71356179647,74.98406982421875,2.467211961746216,0.02270290069282055,118961.125,6.26775209085045e-05,0.23600663244724274
83,21,10.0,0.001586739,2.3321410481003113e-05,68.0378646850586,947.0138927439771,64432.80308938531,74.63143920898438,2.319810152053833,0.022871967405080795,140341.546875,7.153870731760567e-05,0.2693726420402527
83,29,40.0,0.000670369,1.391576552123297e-05,48.17334747314453,1384.1328045843522,66678.31054422006,11.685388565063477,3.0002574920654297,0.02070128731429577,10854.474609375,5.945700535700113e-05,0.22388006746768951
91,1,0.6,0.002080556,8.842932584229857e-05,23.527896881103516,506.88999129695,11926.055445298098,36.24070739746094,0.2293349653482437,2.195562416318353e-07,13333.544921875,0.00014495446311681232,0.5458131432533264
71,11,3.0,0.004643936,0.00015184048970695585,30.584306716918945,1663.8032341689286,50886.26843042423,1.2052069902420044,0.6214883923530579,0.012863577343523502,341.9593811035156,8.312645310885276e-05,0.313005268573761
