channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,11,3.0,fit,1240,sim,clean,wiener,6.785579569937846e-05,6.964976561469698e-05,5.918886760616034e-07,0.73774,0.002228704186064927,50000,1.0264379762528515
31,21,10.0,fit,1240,sim,clean,wiener,6.313191515359509e-05,6.422671896689666e-05,5.667056081446253e-07,0.75816,0.00213387958280003,50000,1.0173415270333237
31,19,8.0,fit,1240,sim,clean,wiener,6.308086495623161e-05,6.394520919967487e-05,5.641324581717291e-07,0.75922,0.0021241906153507363,50000,1.0137021622015328
31,23,20.0,fit,1240,sim,clean,wiener,5.431081304287334e-05,5.571237638469887e-05,5.293941362624166e-07,0.79022,0.0019933865527163334,50000,1.0258063406401066
31,9,2.0,fit,1240,sim,clean,wiener,6.605289664010302e-05,6.714804673995262e-05,5.839048020245508e-07,0.74716,0.0021986416182087675,50000,1.0165798951379323
31,15,5.0,fit,1240,sim,clean,wiener,7.24806190753785e-05,7.334657312387327e-05,6.027334794509962e-07,0.72382,0.002269539329037784,50000,1.0119473875850067
31,5,1.4,fit,1240,sim,clean,wiener,5.0029901787158204e-05,5.0884218301593595e-05,5.071954991321221e-07,0.8084,0.001909799558238888,50000,1.017076118159694
31,3,1.0,fit,1240,sim,clean,wiener,5.2235757070955985e-05,5.312567342928384e-05,5.158435231454657e-07,0.79996,0.0019423629237825175,50000,1.017036536047884
31,1,0.6,fit,1240,sim,clean,wiener,9.106180659366077e-05,9.159159294286847e-05,6.695001806261758e-07,0.65512,0.002520943406218307,50000,1.0058178765502834
31,7,1.8,fit,1240,sim,clean,wiener,6.515801833935848e-05,6.68984060029824e-05,5.763152843366065e-07,0.7481,0.002170063964123737,50000,1.0267102608087244
31,17,6.0,fit,1241,sim,clean,wiener,6.828891507152129e-05,6.833782386934272e-05,5.808662540513668e-07,0.74268,0.0021872002359670005,50000,1.0007162040540578
31,13,4.0,fit,1241,sim,clean,wiener,7.635463255644927e-05,7.73886284607744e-05,6.15596073959026e-07,0.7086,0.0023179722850700736,50000,1.0135420192554878
31,21,10.0,fit,1241,sim,clean,wiener,6.313191515359509e-05,6.386022511900416e-05,5.6363781956687e-07,0.75954,0.0021223280976614737,50000,1.0115363198413534
31,11,3.0,fit,1241,sim,clean,wiener,6.785579569937846e-05,6.996314441217025e-05,5.897308273278941e-07,0.73656,0.002220578998508184,50000,1.0310562817968854
31,19,8.0,fit,1241,sim,clean,wiener,6.308086495623161e-05,6.335563214002176e-05,5.598157972811484e-07,0.76144,0.002107936612552989,50000,1.004355792901394
31,23,20.0,fit,1241,sim,clean,wiener,5.431081304287334e-05,5.530870200151296e-05,5.296350461990861e-07,0.79174,0.0019942936776640393,50000,1.0183736700434198
31,9,2.0,fit,1241,sim,clean,wiener,6.605289664010302e-05,6.816254420295936e-05,5.829535222983135e-07,0.74334,0.0021950596589760097,50000,1.0319387592394471
31,15,5.0,fit,1241,sim,clean,wiener,7.24806190753785e-05,7.32456545280768e-05,6.018844448695558e-07,0.7242,0.0022663423648073464,50000,1.0105550347452563
31,5,1.4,fit,1241,sim,clean,wiener,5.0029901787158204e-05,5.068238111000064e-05,5.058745187228013e-07,0.80916,0.0019048255239533314,50000,1.0130417870020667
31,3,1.0,fit,1241,sim,clean,wiener,5.2235757070955985e-05,5.3322199115834866e-05,5.200144068725324e-07,0.79922,0.00195806801563181,50000,1.0207988187747155
31,1,0.6,fit,1241,sim,clean,wiener,9.106180659366077e-05,9.317442144536065e-05,6.615665961712154e-07,0.64916,0.0024910701993123693,50000,1.0231997906776313
31,7,1.8,fit,1241,sim,clean,wiener,6.515801833935848e-05,6.731270339625217e-05,5.837074650314635e-07,0.74654,0.0021978985633061368,50000,1.0330686093869765
31,17,6.0,fit,1242,sim,clean,wiener,6.828891507152129e-05,6.937356735251711e-05,5.81923226858074e-07,0.73878,0.002191180173097306,50000,1.015883284715533
31,13,4.0,fit,1242,sim,clean,wiener,7.635463255644927e-05,7.785072939942143e-05,6.16551743282936e-07,0.70686,0.002321570772942598,50000,1.019594054648434
31,21,10.0,fit,1242,sim,clean,wiener,6.313191515359509e-05,6.406737381563904e-05,5.634503279682715e-07,0.75876,0.0021216221147164565,50000,1.01481752390638
31,19,8.0,fit,1242,sim,clean,wiener,6.308086495623161e-05,6.399832425009407e-05,5.618094557858323e-07,0.75902,0.002115443556400164,50000,1.0145441774537973
31,23,20.0,fit,1242,sim,clean,wiener,5.431081304287334e-05,5.5409620597309454e-05,5.279823085765207e-07,0.79136,0.0019880704410878843,50000,1.0202318376925918
31,11,3.0,fit,1242,sim,clean,wiener,6.785579569937846e-05,6.885303985840897e-05,5.864274537739737e-07,0.74074,0.0022081404390872695,50000,1.0146965214798835
31,9,2.0,fit,1242,sim,clean,wiener,6.605289664010302e-05,6.777480433489919e-05,5.817041686000114e-07,0.7448,0.0021903553287026057,50000,1.0260686174624283
31,15,5.0,fit,1242,sim,clean,wiener,7.24806190753785e-05,7.397333071881983e-05,5.986064250041103e-07,0.72146,0.0022539992724462383,50000,1.0205946315371417
31,5,1.4,fit,1242,sim,clean,wiener,5.0029901787158204e-05,5.102762893772543e-05,5.081665580271674e-07,0.80786,0.001913455994173266,50000,1.0199426166137973
31,3,1.0,fit,1242,sim,clean,wiener,5.2235757070955985e-05,5.3093804399032316e-05,5.186551728282545e-07,0.80008,0.001952949940684877,50000,1.0164264361462356
31,1,0.6,fit,1242,sim,clean,wiener,9.106180659366077e-05,9.329658606132478e-05,6.742760964735678e-07,0.6487,0.002538926692724482,50000,1.0245413478082652
31,7,1.8,fit,1242,sim,clean,wiener,6.515801833935848e-05,6.650535462988031e-05,5.781079478535676e-07,0.74958,0.002176814079214706,50000,1.0206779813883318
31,17,6.0,fit,1243,sim,clean,wiener,6.828891507152129e-05,6.837500440463617e-05,5.818701996449889e-07,0.74254,0.0021909805038409784,50000,1.0012606633598544
31,21,10.0,fit,1243,sim,clean,wiener,6.313191515359509e-05,6.353622331144703e-05,5.593935329144336e-07,0.76076,0.00210634661362281,50000,1.006404180149902
31,19,8.0,fit,1243,sim,clean,wiener,6.308086495623161e-05,6.330251708960257e-05,5.634639102839677e-07,0.76164,0.002121673257718634,50000,1.0035137776491294
31,23,20.0,fit,1243,sim,clean,wiener,5.431081304287334e-05,5.4984700193955836e-05,5.270456328110289e-07,0.79296,0.001984543471770904,50000,1.0124079739066054
31,13,4.0,fit,1243,sim,clean,wiener,7.635463255644927e-05,7.743112050110977e-05,6.125013413042038e-07,0.70844,0.0023063193444048664,50000,1.014098528257138
31,11,3.0,fit,1243,sim,clean,wiener,6.785579569937846e-05,7.005343999788288e-05,5.894333810582424e-07,0.73622,0.0022194589910251666,50000,1.0323869800044885
31,9,2.0,fit,1243,sim,clean,wiener,6.605289664010302e-05,6.822628226346241e-05,5.863232404020133e-07,0.7431,0.0022077480329005562,50000,1.0329037140521078
31,15,5.0,fit,1243,sim,clean,wiener,7.24806190753785e-05,7.306506335665153e-05,5.968529151871599e-07,0.72488,0.002247396587131582,50000,1.008063455979387
31,5,1.4,fit,1243,sim,clean,wiener,5.0029901787158204e-05,5.094264485705472e-05,5.085279495250048e-07,0.80818,0.0019148167817277734,50000,1.0182439508632175
31,17,6.0,fit,1244,sim,clean,wiener,6.828891507152129e-05,6.926733725167873e-05,5.867516060012656e-07,0.73918,0.0022093610054794073,50000,1.0143276866989717
31,3,1.0,fit,1243,sim,clean,wiener,5.2235757070955985e-05,5.291852473264896e-05,5.160924324360195e-07,0.80074,0.0019433001695860679,50000,1.0130708866871694
31,1,0.6,fit,1243,sim,clean,wiener,9.106180659366077e-05,9.301507629410304e-05,6.667125513983718e-07,0.64976,0.0025104468362035816,50000,1.021449933550717
31,7,1.8,fit,1243,sim,clean,wiener,6.515801833935848e-05,6.664876526601214e-05,5.776567183425858e-07,0.74904,0.0021751150146090224,50000,1.0228789482038803
31,21,10.0,fit,1244,sim,clean,wiener,6.313191515359509e-05,6.447104819882495e-05,5.646593780401934e-07,0.75724,0.002126174685268041,50000,1.021211665161303
31,19,8.0,fit,1244,sim,clean,wiener,6.308086495623161e-05,6.419484993664513e-05,5.649731350333842e-07,0.75828,0.0021273561093303906,50000,1.0176596338871773
31,23,20.0,fit,1244,sim,clean,wiener,5.431081304287334e-05,5.508561878975233e-05,5.266108929497275e-07,0.79258,0.0019829064974750303,50000,1.0142661415557774
31,11,3.0,fit,1244,sim,clean,wiener,6.785579569937846e-05,6.980911076595455e-05,5.912467498530138e-07,0.73714,0.002226287069998865,50000,1.0287862672074448
31,13,4.0,fit,1244,sim,clean,wiener,7.635463255644927e-05,7.756921963219968e-05,6.16670906453122e-07,0.70792,0.0023220194712653725,50000,1.0159071825125012
31,9,2.0,fit,1244,sim,clean,wiener,6.605289664010302e-05,6.778011583994112e-05,5.844868388135181e-07,0.74478,0.0022008332259898906,50000,1.0261490303634835
31,15,5.0,fit,1244,sim,clean,wiener,7.24806190753785e-05,7.350591827513088e-05,6.000349553937216e-07,0.72322,0.0022593782766205236,50000,1.0141458394372445
31,17,6.0,fit,1245,sim,clean,wiener,6.828891507152129e-05,6.89486469491635e-05,5.857817756633224e-07,0.74038,0.002205709195567569,50000,1.0096608926492865
31,21,10.0,fit,1245,sim,clean,wiener,6.313191515359509e-05,6.388678264421375e-05,5.603008252831724e-07,0.75944,0.0021097629423717356,50000,1.0119569870291774
31,19,8.0,fit,1245,sim,clean,wiener,6.308086495623161e-05,6.347248525094399e-05,5.615866747078977e-07,0.761,0.0021146046940582236,50000,1.0062082264563763
31,23,20.0,fit,1245,sim,clean,wiener,5.431081304287334e-05,5.503250373933311e-05,5.261744017991273e-07,0.79278,0.001981262928855005,50000,1.0132881585825286
31,5,1.4,fit,1244,sim,clean,wiener,5.0029901787158204e-05,5.075143067554561e-05,5.065836466767622e-07,0.8089,0.0019074956822168153,50000,1.0144219529244132
31,1,0.6,fit,1244,sim,clean,wiener,9.106180659366077e-05,9.315317542519295e-05,6.69795709468672e-07,0.64924,0.002522056193799845,50000,1.0229664763940425
31,3,1.0,fit,1244,sim,clean,wiener,5.2235757070955985e-05,5.261576894525951e-05,5.162699000077235e-07,0.80188,0.0019439684079490304,50000,1.0072749376215093
31,7,1.8,fit,1244,sim,clean,wiener,6.515801833935848e-05,6.640443603408385e-05,5.764389975525912e-07,0.74996,0.002170529795239431,50000,1.0191291528885016
31,11,3.0,fit,1245,sim,clean,wiener,6.785579569937846e-05,7.025527718947584e-05,5.952577413924343e-07,0.73546,0.0022413901020312725,50000,1.0353614818803067
31,13,4.0,fit,1245,sim,clean,wiener,7.635463255644927e-05,7.779230284396031e-05,6.138385947626665e-07,0.70708,0.002311354653410162,50000,1.0188288547711648
31,9,2.0,fit,1245,sim,clean,wiener,6.605289664010302e-05,6.823159376850433e-05,5.872144079186046e-07,0.74308,0.002211103644952349,50000,1.0329841269531628
31,15,5.0,fit,1245,sim,clean,wiener,7.24806190753785e-05,7.370244396168192e-05,6.046636321171458e-07,0.72248,0.002276807147296136,50000,1.0168572633883377
31,17,6.0,fit,1246,sim,clean,wiener,6.828891507152129e-05,6.991002936175104e-05,5.843541459279277e-07,0.73676,0.0022003335827266604,50000,1.023739054699169
31,21,10.0,fit,1246,sim,clean,wiener,6.313191515359509e-05,6.439137562319616e-05,5.607783669795112e-07,0.75754,0.002111561083172017,50000,1.0199496635978316
31,19,8.0,fit,1246,sim,clean,wiener,6.308086495623161e-05,6.413111187614208e-05,5.617653273201799e-07,0.75852,0.002115277394586124,50000,1.0166492155844595
31,23,20.0,fit,1246,sim,clean,wiener,5.431081304287334e-05,5.609480474771711e-05,5.323624932669855e-07,0.78878,0.0020045636371063195,50000,1.032847818047494
31,1,0.6,fit,1245,sim,clean,wiener,9.106180659366077e-05,9.237769568907265e-05,6.682477530746534e-07,0.65216,0.002516227501623892,50000,1.0144505050430603
31,5,1.4,fit,1245,sim,clean,wiener,5.0029901787158204e-05,5.101169442259969e-05,5.108625066553616e-07,0.80792,0.0019236073490413003,50000,1.019624116785564
31,7,1.8,fit,1245,sim,clean,wiener,6.515801833935848e-05,6.757296714330623e-05,5.820373315795668e-07,0.74556,0.0021916098242812636,50000,1.0370629565707496
31,11,3.0,fit,1246,sim,clean,wiener,6.785579569937846e-05,7.043586836090111e-05,5.911257195862213e-07,0.73478,0.002225831341289818,50000,1.0380228782955128
31,3,1.0,fit,1245,sim,clean,wiener,5.2235757070955985e-05,5.321065750995455e-05,5.186712474300162e-07,0.79964,0.0019530104681686501,50000,1.0186634691189462
31,13,4.0,fit,1246,sim,clean,wiener,7.635463255644927e-05,7.808974712630783e-05,6.108554998450193e-07,0.70596,0.002300122074718798,50000,1.0227244177827166
31,9,2.0,fit,1246,sim,clean,wiener,6.605289664010302e-05,6.827408580883967e-05,5.825604565781514e-07,0.74292,0.0021935796049534304,50000,1.0336274301616029
31,15,5.0,fit,1246,sim,clean,wiener,7.24806190753785e-05,7.429733252637695e-05,6.004234251511414e-07,0.72024,0.0022608410249540145,50000,1.025064816970025
31,17,6.0,fit,1247,sim,clean,wiener,6.828891507152129e-05,6.866713718194176e-05,5.844666005562505e-07,0.74144,0.0022007570206314924,50000,1.0055385579053986
31,21,10.0,fit,1247,sim,clean,wiener,6.313191515359509e-05,6.344061622069248e-05,5.645124460160549e-07,0.76112,0.0021256214257945813,50000,1.0048897782737358
31,19,8.0,fit,1247,sim,clean,wiener,6.308086495623161e-05,6.322815601901567e-05,5.631738714579555e-07,0.76192,0.00212058114230606,50000,1.0023349562959585
31,23,20.0,fit,1247,sim,clean,wiener,5.431081304287334e-05,5.521840641580032e-05,5.321639606347907e-07,0.79208,0.0020038160801309317,50000,1.0167110989888977
31,5,1.4,fit,1246,sim,clean,wiener,5.0029901787158204e-05,5.0953267867138564e-05,5.080636467122624e-07,0.80814,0.0019130684907666315,50000,1.0184562840820401
31,7,1.8,fit,1246,sim,clean,wiener,6.515801833935848e-05,6.73817529617971e-05,5.843488800580216e-07,0.74628,0.002200313754561707,50000,1.034128334150018
31,11,3.0,fit,1247,sim,clean,wiener,6.785579569937846e-05,6.99259638768768e-05,5.879336206285523e-07,0.7367,0.0022138117764678856,50000,1.0305083472408134
31,1,0.6,fit,1246,sim,clean,wiener,9.106180659366077e-05,9.337094713191167e-05,6.681870501151414e-07,0.64842,0.002515998930026829,50000,1.0253579478008252
31,3,1.0,fit,1246,sim,clean,wiener,5.2235757070955985e-05,5.312567342928384e-05,5.202660218411886e-07,0.79996,0.0019590154494256986,50000,1.017036536047884
31,13,4.0,fit,1247,sim,clean,wiener,7.635463255644927e-05,7.70433806330496e-05,6.120182015444608e-07,0.7099,0.002304500124594549,50000,1.0090203836170797
31,9,2.0,fit,1247,sim,clean,wiener,6.605289664010302e-05,6.800319905170175e-05,5.842235417164149e-07,0.74394,0.0021998418041799697,50000,1.0295263722077954
31,15,5.0,fit,1247,sim,clean,wiener,7.24806190753785e-05,7.23639446911181e-05,5.945324521296546e-07,0.72752,0.002238659089796301,50000,0.9983902678295413
