channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
83,5,1.4,0.003395297,5.70671254536137e-05,59.49654769897461,609.9976860827057,36292.75642628384,0.1124117374420166,sim,0,,36,0.10804686186927275,0.09788616186189675,,0.00011732532065729173,0.4417780637741089
83,7,1.8,0.0032488990000000004,5.062552372692153e-05,64.17512512207031,644.4627690689018,41358.47884151268,0.8104291558265686,sim,0,,39,0.06075659666770435,0.04679552896973262,,0.00010558768515477806,0.3975810408592224
83,9,2.0,0.0031705730000000003,4.707560219685547e-05,67.35066223144531,658.9638890325558,44381.65431295128,1.1049412488937378,sim,0,,38,0.05496292067013225,0.04121316733989636,,9.986791023554473e-05,0.37604373693466187
31,25,26.0,0.0008496350000000001,3.714914055308327e-05,22.870920181274414,2854.909283615692,65294.40235035381,3.960571050643921,sim,0,,38,0.05808939741193941,0.04871192638122664,,5.585310678067772e-05,0.21030990779399872
31,27,30.0,0.0007646230000000001,3.412245132494718e-05,22.4082088470459,2825.3472729565883,63310.971757842824,4.176250457763672,sim,0,,38,0.05949315322667445,0.049842194270121806,,5.708932094756114e-05,0.21496476233005524
31,17,6.0,0.002113314,0.00010046664101537317,21.034982681274414,2490.2181803740077,52381.69629676194,1.8540384769439697,sim,0,,37,0.06362271542902613,0.05395480831171861,,6.828891507152129e-05,0.2571358382701874
31,19,8.0,0.001809979,8.112609793897718e-05,22.310686111450195,2584.382917039772,57659.35605386839,2.075052261352539,sim,0,,38,0.06115348490865906,0.05137404855735301,,6.308086495623161e-05,0.23752538859844208
83,13,4.0,0.002496163,3.187324182363227e-05,78.31531524658203,770.9967341746001,60380.852290969015,2.0292277336120605,sim,0,,39,0.046705576158677174,0.032974767380422376,,8.115701564216283e-05,0.3055895268917084
83,11,3.0,0.002789885,3.6669112887466326e-05,76.08269500732422,708.1803607635179,53880.27039814757,1.8483428955078125,sim,0,,38,0.047229203033356426,0.03415582799745632,,8.842504411293925e-05,0.3329566419124603
34,3,1.0,0.002058465,3.365476004546508e-05,61.16415786743164,312.17540980019396,19093.94604734923,9.628880798118189e-05,sim,0,,36,2.2712645929196915,2.260460263986341,,0.00015901743906661178,0.598766028881073
34,5,1.4,0.0023085469999999998,2.854041667887941e-05,80.8869400024414,312.381205394254,25267.559818615347,0.008264729753136635,sim,0,,36,0.33438060638533545,0.3292940972747023,,0.0001450993190411761,0.546358585357666
83,17,6.0,0.002058808,2.6242705644108355e-05,78.45258331298828,881.3224612478526,69142.02381665504,2.490651845932007,sim,0,,37,0.0442589817462921,0.030364418401337304,,7.28254097339436e-05,0.2742176055908203
83,15,5.0,0.002248808,2.8019258024869487e-05,80.25936889648438,820.1113798003357,65821.62176759995,1.9965204000473022,sim,0,,38,0.04671784507149545,0.03262409194298312,,7.599850796259355e-05,0.28616562485694885
34,13,4.0,0.002317061,1.9397766664042138e-05,119.44989013671875,430.07999193401014,51373.0077865184,1.7921158075332642,sim,0,,39,0.04596022067460762,0.03559986663323399,,0.00010180040160591021,0.3833203613758087
34,11,3.0,0.0024210790000000005,2.6656431145966053e-05,90.8253173828125,444.9572506191231,40413.3835092655,0.45024850964546204,sim,0,,38,0.07274259442923339,0.06196765125934601,,0.0001130654547465052,0.4257379174232483
34,9,2.0,0.002440126,2.5073728465940803e-05,97.31803894042969,339.5260977451928,33042.01400165881,0.026287784799933434,sim,0,,38,0.18068133488333954,0.17501993873004257,,0.00012735660529162115,0.47954997420310974
34,7,1.8,0.0024120219999999998,2.6728010197984986e-05,90.24323272705078,336.63308515034794,30378.85784684795,0.013541609980165958,sim,0,,39,0.24729664687794883,0.24155600557231413,,0.00013400334890310448,0.5045776963233948
71,27,30.0,0.001507635,3.473936885711737e-05,43.39845657348633,2572.328323965225,111635.07906035369,0.7592065334320068,sim,0,,38,0.05178319684307259,0.03341585103184423,,4.4830795349856236e-05,0.16880637407302856
71,25,26.0,0.001679975,4.045665264129639e-05,41.52531051635742,2628.267505678598,109139.62429335597,0.6711148619651794,sim,0,,38,0.05298499415290115,0.03474748988655894,,4.504826127586535e-05,0.16962522268295288
71,19,8.0,0.0033632650000000003,8.564603194827214e-05,39.26935958862305,1954.1333437090266,76737.56495822807,0.1065719723701477,sim,0,,38,0.08059728005707298,0.06220835897066504,,6.551822299162364e-05,0.24670304358005524
71,17,6.0,0.003818313,9.955225687008351e-05,38.3548583984375,1861.3601939698679,71392.20666820245,0.11374467611312866,sim,0,,37,0.07580148210182443,0.057018993997756694,,6.929229284987159e-05,0.2609139680862427
71,21,10.0,0.0030173459999999997,8.230554522015154e-05,36.66029739379883,2225.1592128911398,81574.9984931405,0.2476477175951004,sim,0,,37,0.06512757804111144,0.04441023936172275,,5.949161659933763e-05,0.2240103930234909
71,23,20.0,0.002002852,4.813056511920877e-05,41.612892150878906,2521.1824038769587,104913.6914652255,0.6083050966262817,sim,0,,37,0.052804561250247455,0.03405487021381373,,4.6361240693016725e-05,0.17456912994384766
83,1,0.6,0.0033347790000000004,8.301048364955932e-05,40.1729850769043,541.7358276385323,21763.145319347157,0.005190630909055471,sim,0,,37,0.4148821749553709,0.4085985471137717,,0.00014757548314132363,0.555682361125946
71,29,40.0,0.0012151240000000002,2.8576117983902805e-05,42.52236557006836,2630.0923394501074,111837.74794113378,1.1389604806900024,sim,0,,38,0.04951379400673358,0.03224024368054491,,4.4303233112590984e-05,0.16681988537311554
