channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,3,1.0,fit,fit,clean,optimum,5.304805277336092e-05,5.409236734691327e-05,5.220367044878046e-07,0.79632,0.0019656827975036584,50000,1.0196861999443034
31,5,1.4,fit,fit,clean,optimum,5.104403176599196e-05,5.208992994610943e-05,5.114084968437003e-07,0.80386,0.0019256632265525879,50000,1.020490116942806
31,7,1.8,fit,fit,clean,optimum,6.702438189592989e-05,6.903894253487615e-05,5.891835714827585e-07,0.74004,0.0022185183552787544,50000,1.0300571311806248
31,9,2.0,fit,fit,clean,optimum,6.808000500029511e-05,7.004812849284095e-05,5.910052475700765e-07,0.73624,0.002225377714623952,50000,1.028908979847127
31,19,8.0,fit,fit,clean,optimum,6.389657983464601e-05,6.475786947108862e-05,5.64860186114545e-07,0.75616,0.0021269308102185654,50000,1.0134794325247376
31,21,10.0,fit,fit,clean,optimum,6.390120205406621e-05,6.49119031173043e-05,5.652204574210009e-07,0.75558,0.0021282873797920194,50000,1.0158166205133816
31,23,20.0,fit,fit,clean,optimum,5.525575219607121e-05,5.697120307963393e-05,5.320510074840746e-07,0.78548,0.00200339076508435,50000,1.0310456525408533
31,25,26.0,fit,fit,clean,optimum,5.6852740877888035e-05,5.841593245103617e-05,5.380225495640949e-07,0.78004,0.0020258760758687364,50000,1.0274954478712937
34,3,1.0,fit,fit,clean,optimum,0.0001762225902805497,0.00017836033930767359,8.133235558469596e-07,0.3284,0.0030624975385619133,50000,1.0121309590542311
34,13,4.0,fit,fit,clean,optimum,0.00010454744042769613,0.0001055130476577408,6.945893632650591e-07,0.6027,0.002615414492815691,50000,1.0092360676272363
34,17,6.0,fit,fit,clean,optimum,9.149938197527891e-05,9.177749561933568e-05,6.526998546727533e-07,0.65442,0.0024576832725242627,50000,1.0030395139076667
34,19,8.0,fit,fit,clean,optimum,8.53932559964951e-05,8.573300288163071e-05,6.33802877953388e-07,0.67718,0.0023865283867801107,50000,1.003978614952328
34,25,26.0,fit,fit,clean,optimum,6.95500844744182e-05,6.964976561469698e-05,5.773350080537902e-07,0.73774,0.0021739036431191842,50000,1.0014332281697722
34,21,10.0,fit,fit,clean,optimum,8.2087142323366e-05,8.234426266488576e-05,6.237930641937286e-07,0.68994,0.0023488373230207468,50000,1.0031322852062128
34,23,20.0,fit,fit,clean,optimum,7.194642031245599e-05,7.192840127768063e-05,5.85332591357482e-07,0.72916,0.00220401783200001,50000,0.9997495492521087
31,13,4.0,fit,fit,clean,optimum,7.706150762260882e-05,7.78188603691699e-05,6.105102907532548e-07,0.70698,0.0022988222205756127,50000,1.0098278994263912
31,11,3.0,fit,fit,clean,optimum,6.946525408444275e-05,7.11476100365184e-05,5.954855682808096e-07,0.7321,0.002242247963923814,50000,1.0242186683724004
31,15,5.0,fit,fit,clean,optimum,7.328944415583864e-05,7.438231660704767e-05,6.021581457202396e-07,0.71992,0.002267372961026398,50000,1.0149117306563986
34,27,30.0,fit,fit,clean,optimum,6.704438249263338e-05,6.711617770970111e-05,5.66406675832269e-07,0.74728,0.00213275397975533,50000,1.0010708610385906
31,17,6.0,fit,fit,clean,optimum,6.909565065553122e-05,7.027652320964351e-05,5.863667256987977e-07,0.73538,0.0022079117729194068,50000,1.0170904035624384
34,29,40.0,fit,fit,clean,optimum,6.691560144436966e-05,6.76685742340608e-05,5.673399237334805e-07,0.7452,0.002136268041754127,50000,1.0112525744884342
71,1,0.6,fit,fit,clean,optimum,0.00014084285647688043,0.0001432512909805824,7.837735008193141e-07,0.4606,0.0029512294335919376,50000,1.017100153773843
31,27,30.0,fit,fit,clean,optimum,5.798147657111296e-05,5.9616332590510084e-05,5.421660836571416e-07,0.77552,0.002041478185102728,50000,1.0281961777463877
31,29,40.0,fit,fit,clean,optimum,5.5234924507022844e-05,5.6976514584675826e-05,5.325309206834797e-07,0.78546,0.002005197835568582,50000,1.0315305957815069
34,1,0.6,fit,fit,clean,optimum,0.00020156621936148728,0.00020432297595257857,7.663096270014367e-07,0.23064,0.0028854707694090094,50000,1.0136766795538659
34,5,1.4,fit,fit,clean,optimum,0.00015444031794479928,0.0001561316907072384,7.956069465179538e-07,0.4121,0.002995787221282043,50000,1.010951627042387
34,11,3.0,fit,fit,clean,optimum,0.00011569330520827614,0.00011728334283063553,7.19931980388435e-07,0.55838,0.002710839864432076,50000,1.0137435577581342
34,9,2.0,fit,fit,clean,optimum,0.00013190994256179377,0.00013297352872446716,7.520668823485154e-07,0.4993,0.0028318409807125355,50000,1.0080629719187024
34,15,5.0,fit,fit,clean,optimum,9.654759748426522e-05,9.764670869065727e-05,6.730007374920369e-07,0.63232,0.002534124441869158,50000,1.01138413834245
34,7,1.8,fit,fit,clean,optimum,0.0001405865132532823,0.0001417428235486771,7.7283612528344e-07,0.46628,0.0029100457184319103,50000,1.0082249020097083
