channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,1,0.6,fit,1639,sim,clean,wiener,8.450434146686892e-05,9.713680420663295e-05,6.74915988249252e-07,0.63424,0.0025413361483143156,50000,1.1494889199830847
31,7,1.8,fit,1558,sim,clean,wiener,6.143588117413385e-05,6.947448594831362e-05,5.899139855709919e-07,0.7384,0.0022212686645883334,50000,1.130845437886618
31,9,2.0,fit,1558,sim,clean,wiener,6.242440690669306e-05,7.053147545165569e-05,5.9520693848314e-07,0.73442,0.0022411988081931103,50000,1.1298701733294867
31,11,3.0,fit,1504,sim,clean,wiener,6.406265522864255e-05,7.290571820539391e-05,6.031307302667537e-07,0.72548,0.0022710351416657393,50000,1.138037721745845
31,3,1.0,fit,1639,sim,clean,wiener,4.997187868686804e-05,5.3704627478853103e-05,5.216369430873068e-07,0.79778,0.0019641775314920753,50000,1.074696987387148
31,5,1.4,fit,1639,sim,clean,wiener,4.810016079564292e-05,5.206337242089984e-05,5.141411930431606e-07,0.80396,0.0019359529511330715,50000,1.082394976642488
31,7,1.8,fit,1585,sim,clean,wiener,6.143588117413385e-05,6.939481337268479e-05,5.890423076303483e-07,0.7387,0.002217986438801992,50000,1.1295485967881236
31,1,0.6,fit,1666,sim,clean,wiener,8.450434146686892e-05,9.653129263185408e-05,6.710714756021637e-07,0.63652,0.002526859977749678,50000,1.1423234706787284
31,9,2.0,fit,1585,sim,clean,wiener,6.242440690669306e-05,7.052616394661377e-05,5.91456248465417e-07,0.73444,0.0022270759183977648,50000,1.1297850863369925
31,3,1.0,fit,1666,sim,clean,wiener,4.997187868686804e-05,5.4379188619176975e-05,5.20338035276354e-07,0.79524,0.0019592866096132425,50000,1.0881958022816365
31,11,3.0,fit,1531,sim,clean,wiener,6.406265522864255e-05,7.309162088186112e-05,6.016786606562842e-07,0.72478,0.002265567502648137,50000,1.1409396101518705
31,5,1.4,fit,1666,sim,clean,wiener,4.810016079564292e-05,5.2376751218373106e-05,5.128988917704237e-07,0.80278,0.001931275176141116,50000,1.0889101065773896
31,7,1.8,fit,1612,sim,clean,wiener,6.143588117413385e-05,6.833782386934272e-05,5.832901811293247e-07,0.74268,0.0021963273178725153,50000,1.1123438382147723
31,1,0.6,fit,1693,sim,clean,wiener,8.450434146686892e-05,9.715805022680064e-05,6.795074757827561e-07,0.63416,0.0025586249864017,50000,1.1497403392569219
31,9,2.0,fit,1612,sim,clean,wiener,6.242440690669306e-05,7.017560461384705e-05,5.895865126912891e-07,0.73576,0.0022200355945747752,50000,1.1241693448323804
