channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
91,27,30.0,fit,root,clean,wiener,0.0001531734657447385,0.00017065334549184766,8.206856129144357e-07,0.35742,0.0030902187099036424,50000,1.1141181970527398
83,29,40.0,fit,root,clean,wiener,5.273128036265112e-05,5.900550951068929e-05,5.397767188597306e-07,0.77782,0.0020324812443917495,50000,1.118984957408357
83,27,30.0,fit,root,clean,wiener,5.419048891490153e-05,6.247392230306303e-05,5.501857941605983e-07,0.76476,0.002071675691986983,50000,1.1528576979840404
83,19,8.0,fit,root,clean,wiener,6.568645911490394e-05,6.816254420295936e-05,5.763396069904619e-07,0.74334,0.0021701555489143506,50000,1.0376955177888956
83,25,26.0,fit,root,clean,wiener,5.396178007333354e-05,6.30741223728e-05,5.564666772527992e-07,0.7625,0.0020953257988498416,50000,1.1688665994168999
83,23,20.0,fit,root,clean,wiener,5.5299861149545106e-05,6.342468170556672e-05,5.587843769890511e-07,0.76118,0.0021040528911446237,50000,1.1469229829357075
83,21,10.0,fit,root,clean,wiener,6.276857229927495e-05,6.65584696802995e-05,5.674305331585716e-07,0.74938,0.002136609223488404,50000,1.0603789004942579
91,29,40.0,fit,root,clean,wiener,0.000149347597744375,0.00016824723370785795,8.239892482196589e-07,0.36648,0.0031026582549258156,50000,1.126547974315809
31,9,2.0,root,root,clean,wiener,8.511369086916602e-05,8.712461720261377e-05,6.443001072706344e-07,0.67194,0.0024260547704864203,50000,1.0236263556768896
31,11,3.0,root,root,clean,wiener,7.684617076684634e-05,7.885991535738623e-05,6.18379531582009e-07,0.70306,0.0023284531472777346,50000,1.026204878791549
34,7,1.8,root,root,clean,wiener,0.0001370268819256184,0.00014356466977805569,7.92108612520747e-07,0.45942,0.0029826145556454786,50000,1.0477117172963635
31,17,6.0,root,root,clean,wiener,6.620766975784608e-05,6.8252839788672e-05,5.828952747944789e-07,0.743,0.00219484033317899,50000,1.0308902282515926
31,19,8.0,root,root,clean,wiener,6.257781868583975e-05,6.430108003748352e-05,5.689062693764661e-07,0.75788,0.0021421659770121133,50000,1.0275378942224733
34,9,2.0,root,root,clean,wiener,0.00013157373150228944,0.00013705807610170368,7.806518973383623e-07,0.48392,0.002939475313219971,50000,1.0416826712809222
31,23,20.0,root,root,clean,wiener,5.390605621061454e-05,5.611073926284289e-05,5.332858220140677e-07,0.78872,0.002008040349412135,50000,1.0408986152430537
31,21,10.0,root,root,clean,wiener,5.9969236705538784e-05,6.223490457617663e-05,5.573761953766044e-07,0.76566,0.0020987505084815823,50000,1.0377805020557913
34,13,4.0,root,root,clean,wiener,0.0001013630320080334,0.0001045091732048179,6.977846747761071e-07,0.60648,0.0026274461542217507,50000,1.0310383493316888
