channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,BI,J_final
91,15,5.0,0.001194072,5.7749657571548596e-05,20.676692962646484,817.1636728953104,16896.24236468482,0.08416356146335602,fit,0,,38,0.0001488610774913622,0.5605231523513794
